	Cycle	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F2	F3	F4	F5	F6	F7	F8	F9	G1	G2	G3	G4	G5	G6	G7	G8	G9	H1	H2	H3	H4	H5	H6	H7	H8	H9
	29	4693.78108140686	5629.69291249109	4967.03675120643	-10.284628951963	-20.1585108706549	-2.94778535560454	14.2141372005754	18.7605732800921	-18.4557622614602	-16.818800595589	12.1751710283997	11.2727053387935	1303.36866225477	1490.69159960014	1371.42452410522	-10.9645442485999	-13.2473352747629	-14.4722651201009	-19.6178188033027	-20.5629326002509	-29.1497572104709	-15.4609430250348	-15.0066212558731	21.4439414603157	101.648766069276	153.128439857453	120.929101776973	-14.3624783727419	-4.04772204373876	24.9046996018151	29.8094190368638	-22.9370898172247	27.0382103841239	-5.86541222215328	-4.65930255526109	-10.8999350206959	14.590241120588	9.55257587647066	13.2130045969525	-9.27065020887039	1.82467722236834	8.31142561184424	-19.4812833424785	-15.1415294240178	-16.8592462018787	-9.35631304774142	-0.910416834667558	-16.4672515108687	39.8012572881553	-11.8592780208046	-29.8478947791391	-17.101303944095	-16.931610606207	-5.46926447034821	-11.3590129468585	-22.4526399656716	-3.93135329989764	-10.0736428717937	-12.5034985645334	7.15918222220444	-6.47521513953598	1.07463626310619	-13.330849086833	-14.7276799063093	-10.9724831840431	-10.4631180757524	-33.0526179459766	-14.0664926029349	-14.6965210778617	-7.73496712085944	6.32371510341272	-7.77505347148781	41.8290651990383	18.0073749767362	8.21597923288118	31.0388875844856	5.26828217048751	-12.176793831879	-19.7241946484583	-16.2124712007299	4524.14297258778	4566.99865086939	4452.63177454001	4596.95806810008	4259.2029154542	4474.63697528258
	30	5475.90317340478	6585.35371436641	5792.65760759362	-7.21418235165402	-21.3245950435576	-0.767729348150169	10.5078953467209	15.9621465547198	-20.246847197307	-11.8477767488384	15.1169990335375	21.184233535826	2137.06397159682	2466.72884416474	2281.44117611559	-5.19217981565816	-9.21950025846127	-11.1015865501968	-17.4970223683149	-25.6793456888499	-22.6875015085807	-12.5601019157093	-14.5010703891885	20.6381522231613	234.480645752395	314.005276520364	255.64941307813	-14.8888706902417	-6.22279156569675	27.8272200439087	47.7457330663856	-14.2532376295285	29.2930810015196	15.4963232928485	2.81109589830157	0.646706514769903	24.2442165140219	31.0651635205722	36.9583817341327	-14.4610757635346	1.68277402048443	4.0245202136266	-20.1121087974907	-16.3363684140659	-20.3669743723785	9.05001434598944	2.33177290973163	5.73975831169446	45.5846157682236	-3.76676444022814	-25.5483804678224	-15.9255760708766	-15.7790727849288	-5.59057331788335	-9.50423329554724	-13.3442879618897	-4.63736261116173	-12.0064998979124	-10.491600387737	11.2561517046261	-12.1296597482187	-7.77087841307457	-6.88321505322165	-15.940830865502	-2.98098070066499	-10.2253626809706	-31.9981265803353	-3.70011002652791	-15.9866584674646	-12.0051550511344	5.89725625335905	-8.68944313844349	51.1916874480366	27.9326529584096	5.87828077375434	34.4999329848324	6.60638624047169	-18.4129838938588	-19.2020566858046	-19.0117545907333	5511.26651059967	5541.7704765314	5414.2780885315	5588.13507860995	5178.55715599929	5448.83903138681
	31	6172.3601105608	7424.11163035801	6521.4480339979	-3.33011937147512	-18.5860034845355	-4.80588773552336	12.0843066067646	27.6619930061152	-12.5345221037842	4.80849529704119	17.6515310691357	23.9195481953066	3021.18300974738	3505.61844185384	3255.26948113877	-1.57677679265817	-5.15264287381979	1.89200805211658	-6.41278792584853	-10.9348366316872	-27.818303660616	-2.31232440734857	-0.325496113730878	30.191338441211	482.865074781485	614.106606722919	528.292821934829	0.239535610675375	16.0784316734071	41.3428501512399	53.8109548675675	-4.45285792773211	49.6216492947488	26.7229741909932	25.3319340406279	31.0289574678891	61.7362617009258	82.7039950816252	78.0540793940618	-11.3319323883125	-0.996558682647446	5.61340792805822	-18.7337700626467	-3.86118399534189	-12.3987117939678	40.2605563509696	28.4196081982245	20.5710527385727	55.8092075448803	5.00961614549215	-16.6086187813889	-8.08433990574576	-17.4137076222669	-7.78738438145228	-11.4087710540989	-2.08043788698069	-3.13470587443499	-8.67036163905232	-8.07240624140195	20.3221320154198	-14.4872020118555	13.6815492483884	6.88403972158812	-9.01928136481547	15.2758435539035	2.98537906812635	-16.4975544555791	-1.78646021196346	-16.2246552507258	-10.5702727302414	5.60152233724148	-7.92148095038283	60.2372529542799	31.6392287656518	21.1021114060095	44.4811283550307	6.3026241625912	-12.4629761031592	-12.2529346577094	-16.0137773843671	6409.28507200058	6427.57683054924	6291.60454382959	6480.73345703533	5999.80558548958	6325.02893012028
	32	6772.63926684439	8153.5613889039	7149.7519596923	3.62988179302738	-13.8236143475287	-7.76556541792434	-0.351239044533941	33.56457886114	-8.35811136138273	2.03748126532537	30.7528326713436	28.5079375712894	3948.08714810407	4590.94075562957	4280.6186938936	15.6164592939122	1.2418987822457	16.462106335327	4.89533735496298	-5.93079849155492	-8.77669974503078	1.82308688030389	14.534920726077	33.3024194260879	920.187031275356	1139.13481915015	977.255875453874	-5.09733916381902	11.6176269259895	53.9780380729208	72.8501385822719	5.03192837012284	64.2451473368092	66.460830736457	68.5673086361339	73.3071774091659	119.800411696569	172.789615048721	148.093155430664	-12.3045277051306	4.93439418823073	4.34878495769954	-14.5945987678151	-5.26576821521212	-12.6056353825879	96.1546974488128	66.8897287402997	78.8342431268093	76.0245011755405	14.5088861046916	2.1886809270909	-10.784996547407	-22.2028131602119	-4.62203425563166	-4.06110527946294	5.09533132480919	0.364920562042244	-1.25784922757521	-3.18260839960021	11.8534111130639	-8.02373791245191	16.6539588236874	20.8366507460069	3.16053226955682	38.7514217942144	5.6805681090591	-3.79683725914856	38.167169818711	-9.69373446597638	-8.13544222066048	-1.4631291468886	4.17808922373297	77.6965288540259	32.1791393821813	25.3757777027249	55.8544467157226	12.478038567805	-10.2074110349586	-11.5083691955224	-7.5482785940967	7192.22862028806	7191.56868325509	7053.61957549939	7254.84041399921	6713.32138565585	7082.61749438808
	33	7272.70598916183	8749.65690871174	7664.70694277988	7.6334507762449	-14.3458294428374	-9.84480091467685	-4.95255647216436	36.6814553963632	-14.6962777679373	19.53468534891	51.926398944086	41.0749379337931	4846.31028469534	5648.11649107024	5274.45134651857	23.8057716658532	22.0156953916448	38.6162019052308	19.109653517824	-17.3171306130298	-3.99679589815878	11.7294186656964	24.9770299106958	45.0501260836036	1643.6717163623	1999.63565766466	1745.0760794332	-5.45300861983378	19.5254496032358	61.592998307784	100.184014467046	12.8216805432494	77.9091828973324	141.621729921291	149.921683743634	166.650556338521	238.855060067326	342.556960045727	293.686365486116	-8.87296097528088	2.66382079345203	5.50354882436295	-12.4538605115458	1.91310526069356	-6.46508298125809	198.962505323063	129.255196534789	167.262212020731	99.8410716242906	38.5205748491808	11.0362522683236	-10.8448144117237	-16.9895101336515	-14.5355186582456	-18.4264608078793	11.9028269353994	-10.014733860472	-8.68651905464412	7.87321141937355	25.205023026695	-5.55567655136201	8.4918233730441	47.735908026114	18.1797109801992	75.8048330980964	19.653221599976	10.9418231237869	74.6917092315907	-9.30152000056205	-8.566804665581	1.64681413378366	20.5491453921604	91.6462305012783	49.4118436149447	36.1310593805556	67.9901645978398	20.4148251239212	-12.2764999379324	-12.3281129241277	-14.2644322061306	7850.44860128392	7844.31594452081	7704.47357089914	7902.68861373496	7301.0644859235	7711.40300684999
	34	7675.31957423069	9245.54529607039	8083.97390268173	36.4546934196524	-7.84602019708746	-10.7787860971566	-2.82205894316394	56.1247020409955	-4.91932950066348	43.9488076035977	69.4597963669894	71.3093802428857	5667.21650964582	6614.32920381822	6181.15361846202	67.4479201376589	59.5369797166086	91.5706909269356	61.3747411401328	-5.68608682516788	36.8134405478158	34.1114500774538	50.7614553826761	59.1261492577805	2451.50039900172	2950.79009800424	2602.5135084933	1.54218771149863	25.9899193432839	83.1818283524726	139.756728804541	45.4037621723746	102.011590656555	284.162254735485	309.630736180597	330.896710896917	463.486704480788	664.235727025825	575.101413740926	-9.72455981196526	4.74531563943856	-1.42409694844901	-10.2047766283977	8.10766541961038	-9.52357656212553	399.26308779307	264.836639893877	356.679705782931	147.201198064766	82.0259538810378	49.4725130880652	-11.2172349950952	-10.4323471655516	-3.49540044555124	-5.02980421587108	-4.43384599251203	-1.93779265020203	21.5588887694948	16.7607829477574	32.839250122237	-11.5115070397742	5.91921930220997	110.337849417932	56.5845514608063	162.63869050463	56.9080618672597	45.1219183444518	146.035978244422	-5.01640052190396	-8.19517714887479	-5.88955655218251	64.3548918773249	100.379540630337	57.2079780169206	41.1958689639996	99.5033687122632	45.9540944902783	-4.95980508532739	-3.85135817877654	-5.87505158552449	8383.82044977708	8366.84396769521	8227.75892306224	8433.16374244219	7787.088985957	8228.84993197232
	35	7998.94997536102	9639.28464423626	8406.17238810934	105.863670043018	-8.88089338923601	-5.52327886266448	6.076901644793	74.4627434139611	-6.90699142463654	96.1603221811893	124.59795591472	103.764136848764	6394.83764031825	7470.26047643129	6980.30186866591	118.370639247192	111.922321220743	166.145013344878	133.883126918542	-8.12020153721642	92.1331770440311	64.8903649932536	109.103047188215	90.5245509414071	3345.03985525502	3987.9950245415	3542.98345279959	-4.79463751641561	57.8589465217392	123.801914740772	221.415612037162	80.4023551615974	148.47149646055	527.834969486043	577.216014790881	621.814313820574	859.269062316035	1216.20291634942	1035.56915261866	-5.72814451909562	-2.58646140882047	1.36082684840949	-1.85948096114043	14.6690098024856	-8.15302172944394	760.830747276883	522.816912861209	650.673192730087	231.613670939742	152.910351858503	112.631918122161	-5.84757794429606	-5.58780541892884	-2.72114659528233	-8.98545701144394	-1.51639268975759	-4.57687383852317	28.0373036597639	42.5631612079187	52.0666584150194	-4.65391593361346	8.12825388163947	225.041364875453	122.051862859215	309.999591873554	113.574125489547	105.313846277416	288.686759897589	-11.3789604107587	1.80999460987368	1.24261894740994	135.340696201224	117.417865002652	79.3706741654814	55.1319624462276	135.299818233225	68.8891332480143	-3.67589764434524	-5.31546029841593	-7.29343247228826	8817.52355702219	8790.17899964768	8648.76105486756	8852.86499754122	8168.57288433202	8633.56442233258
	36	8249.34910866073	9953.55826780992	8662.38898771461	185.800914333941	-8.65577755651429	-5.6459749926571	4.40424241337405	106.70552663439	-2.83774249656017	175.565810852463	198.860336764649	174.16514286689	7016.98048595737	8193.05866280773	7656.60689372218	241.480288523875	227.649659622608	322.710626858232	288.831080065372	0.706535083932977	215.080112268112	132.985134553191	205.811220620747	136.523991053111	4235.77707429936	5013.68697963464	4481.34219193516	5.28522499388782	91.3434988332447	188.041291393329	356.939026474503	175.758339664058	250.661779614501	947.08754696416	1012.07278345797	1052.19175820275	1483.99836127398	2091.80914977172	1789.38846651174	-5.36132396226913	-5.14882313878297	-4.15050425203117	-13.1663980139301	31.1381078104141	-4.94547684372174	1299.08295673925	949.649030149842	1120.90362288087	372.387192630159	314.277768351884	230.575795623266	-1.55744144562141	6.19683720319608	-3.56686165558858	-6.89608951450919	9.0879812008734	3.94396618181963	58.8315988412078	106.075837729752	76.3383091390388	2.81967672394603	5.89306342248528	448.486364950397	272.166421656601	607.08622568275	227.757693236633	230.173126273211	571.271128811519	-1.15694495777916	-0.818433696980719	1.20739406212124	290.658668071163	147.033658358664	114.227325430405	73.7580900442281	188.233462163397	142.847879634352	-4.94593151083245	3.03856152693879	-2.15554003436682	9145.14866351799	9105.34247774582	8967.97179096042	9182.86821754158	8462.50009016879	8945.5647685541
	37	8445.5539633577	10184.9639694072	8852.35697095836	329.780161950058	3.5481247820926	-8.8925242575915	0.159460355024748	171.103051133542	-0.840394067273337	335.840279152078	378.661006882682	300.3151545521	7540.84449697811	8796.87956970127	8216.89123480399	462.176283536463	447.430862158616	607.899545351966	562.831598791071	-4.78885377856386	409.928797145119	245.247922487743	389.734849838469	214.271382107195	5070.31816674819	5969.81374142051	5355.90942377893	-3.15244081361288	167.761937422791	295.619855832279	623.93470244616	331.594587927612	405.589670327086	1565.56003111651	1622.40258759347	1586.5571596726	2306.91042353255	3032.74977732781	2593.18126580695	-6.5938815250247	-1.12206666712154	0.699776230794669	-5.38443256308528	58.0096525522558	1.22384331926878	2005.05626978467	1607.74082386895	1725.96420323417	651.654443047985	597.221595769278	446.948783104925	-4.63801633641469	-2.57301190733324	-9.32538922386266	0.296009376016627	6.56522733060956	3.65938885475043	122.239700050248	212.205733460172	144.831845177965	-3.60978764611536	-2.01731621859744	845.021426335592	542.832027361611	1097.67548726488	435.113565150858	463.951270080786	1058.64918496738	-3.99633657130471	-3.87589780286362	-2.8320843865331	580.000111163015	213.629358498637	171.986259269996	90.8232584076786	314.333030694619	281.166727398038	-3.03042265989552	-5.11358204026965	2.10576016401683	9404.69337819042	9352.2457358952	9217.76691952845	9431.18589361976	8678.49765596839	9177.76630283099
	38	8597.38222422682	10367.8240912104	9006.83607922647	605.188272173606	0.71334440348619	-7.0285494533	-2.12831927767274	275.523482872801	3.74331246836118	624.769343312058	643.912234234005	524.005903591409	7964.43260165119	9280.72168268033	8666.73376694414	854.063859565863	831.581047183222	1105.80228243017	1042.14632437346	4.57983752312884	799.090343232248	460.48317943465	721.229185589436	375.154814116729	5810.42085967836	6811.49609907044	6125.77507149684	1.9994098291063	309.125806223794	502.63477658227	1035.42633370723	636.789004167331	711.164995141045	2229.40176586707	2248.48722758687	2116.17669485139	3136.0500396592	4017.34038873505	3419.98894064491	-6.31776219722542	0.589592392185295	-1.31407691011555	2.36967407707652	119.986675970104	4.03968947809426	2721.41717803777	2317.40217464987	2344.14221506896	1100.42763958842	1034.88610484983	830.265825315604	-4.26322367296598	-10.543419104506	-4.46354127535233	-10.1529671231128	12.7161724325588	-0.240115143816183	221.109936053916	425.684287718327	255.201870707585	1.57959679942633	-3.2251786150855	1441.24255100656	975.632592071624	1844.49685912598	820.744616670238	867.302575917864	1803.23494365931	2.32483973752369	2.84261416662957	-3.96777523123819	1084.09333808054	330.551312785653	277.207599267546	142.640325358818	541.827887828622	523.822631209137	-4.07420006817574	3.53203842722269	1.90926748919719	9585.14764997979	9531.43747248046	9403.47959005337	9625.51363501859	8844.86756261595	9355.47252458722
	39	8710.62093064698	10506.7868177463	9116.99152538603	1050.49981632312	11.6276111426778	-10.2643116773052	-1.85281645377472	483.520524827214	1.78150286982964	1078.33138146585	1020.11578902715	853.774109497623	8297.35164105617	9657.91407446671	9006.21020322251	1426.18701966311	1473.28185385894	1884.70884076569	1767.98080849736	10.9121000346604	1425.21820656168	837.642769560625	1221.64212800094	628.563231104677	6444.37046281449	7521.81111628867	6779.64450042827	-0.0512949523563293	548.150492731182	847.074318247321	1651.04874334583	1133.61500219772	1160.01244421729	2928.49504938098	2877.24298614919	2622.07823436089	3940.88769572488	4955.41983648643	4201.39063731297	-4.92267617952712	-6.76852476124077	-3.93180135098009	3.45875855036684	224.854170635972	-0.873821890614636	3431.56305493923	3074.66233957035	2966.14368645546	1754.74033204543	1647.82495241837	1444.66168348389	1.6049442571184	5.51517852739016	0.936327710194746	5.72645483201904	-1.32306085623622	1.47228659750544	425.202063286267	761.655062160098	438.97006262609	9.18690534341567	-7.48263985431913	2210.88501827308	1601.4434982582	2632.412069823	1410.41539063316	1509.54382713334	2590.47642308672	-1.17396538393496	-7.65749816792595	-3.7898752756355	1835.05296937581	549.553369090519	478.224487301831	210.915568022221	908.322406610764	918.979451685709	-4.61800325799504	-4.49026209944168	-4.47812545947454	9735.47376366002	9674.26658520783	9545.20730035812	9762.50483743976	8970.08729876778	9487.34933758893
	40	8796.90202274959	10626.9865464445	9204.52836780293	1695.43542643084	-0.016901101741496	-2.10548258024392	-0.592941535854152	827.508526204428	2.42068872078653	1646.30569721002	1462.75771468879	1266.45971164022	8557.68972879054	9949.39921726577	9273.18901841375	2125.496937916	2366.18901229903	2726.61562763904	2540.10775207477	0.614949018957304	2309.23275078825	1402.01554179201	1873.67078382339	973.899718341208	6972.52637863135	8096.92630570531	7307.26474480076	-1.50010179916717	911.46710533582	1346.84397853847	2291.41442620603	1846.0921913182	1731.23446813739	3608.72590309537	3459.70633678236	3073.07197308435	4668.33360149097	5795.17836449901	4890.66836605257	4.55294535000485	-2.48245717022292	-0.176293422189701	5.58578316407238	418.877926058211	3.64829185765666	4086.67069976825	3814.6302788131	3544.90005037028	2441.07396153362	2280.47745557956	2236.90803902588	-2.42546081275123	6.58574379323363	0.550103520256016	8.19629004500439	4.57570589744137	5.56262557216451	791.071098178343	1212.75528641756	720.135141917945	-4.50279666068946	-9.42905905794669	2979.58342788733	2249.89830845152	3435.0104029023	2177.29247259706	2206.14992976955	3390.49639644319	2.13523824564982	3.12118884695701	-5.95474399110117	2624.07394280817	888.495474592236	797.210228307832	358.908622282884	1438.19768042998	1484.43957648992	3.23490894466067	10.6185361620674	10.4924323587984	9839.1494426636	9781.55753037405	9650.35102619388	9866.54442486878	9064.95550093632	9578.9395860052
	41	8861.7838645635	10715.6175474083	9260.14353009662	2363.18015372115	9.18959106575858	-6.02370557740232	-2.41833859725375	1396.70540781419	5.74528183130769	2220.47098010678	1902.26737275106	1681.89729913277	8754.73509735885	10173.602393004	9471.47075548743	2825.40053075388	3294.90262040378	3614.13562673969	3333.67064687842	11.2211646151854	3234.84629203012	2145.67207471613	2549.5298034833	1391.20428879478	7397.22427182914	8553.35581284906	7734.44726638705	0.393890304491833	1391.81104179393	1885.12668264619	2942.78187991343	2584.8527775304	2319.3716193077	4231.33734310972	3978.280706448	3465.41491932869	5304.24914003171	6519.45084230235	5488.122385907	4.5822715547265	-4.21345455371011	-3.39681608209321	9.43819489642192	746.781842009426	4.06083319954359	4665.68438964998	4506.83027575626	4069.33639180469	3145.9533636275	2920.76080532811	3015.93251000937	2.53842254046413	7.75342671626458	5.2422541980086	-0.265437539965205	2.7768132662859	1.23044988486708	1295.84198307836	1723.51638802978	1078.36998859449	4.34255678676345	-12.8830887865724	3726.81359870793	2910.47934680396	4191.72840528721	2943.07387454241	2942.19045116218	4153.74939967667	6.99886161054928	5.50539356542868	-3.71113424841769	3432.96281283685	1388.88394928745	1263.74950600064	584.798693165053	1994.15834399454	2079.25418285975	4.19046542980504	6.54227717986942	5.67029683493274	9913.77343772588	9859.84297149775	9723.88582236834	9940.3902547369	9134.85515292421	9649.05046871555
	42	8914.82435306354	10789.0675210278	9311.59889308685	3036.28210972888	7.64065684724756	-0.323285773733005	-1.21163091573544	2014.41741757974	7.69757202126402	2782.26289947415	2325.83300278269	2083.53303151193	8908.82426212683	10344.5471265041	9629.54053676527	3506.82062973709	4230.94822980683	4461.95366272572	4083.20695362335	7.33685410547059	4177.49702240319	2909.65212474602	3227.859533043	1806.82954689263	7736.99928607625	8915.90159429425	8063.69360223892	6.43884279035956	1901.7986732819	2457.18534564782	3563.75428059288	3335.58486110376	2905.65209389791	4782.81113869257	4423.34002826245	3798.71300148169	5845.64840779016	7132.15814936324	5990.46765852735	6.57876847447278	-2.0697142991412	-9.22422599394486	8.97462300085499	1219.00569083236	10.2921277741361	5153.47271303029	5123.76859247009	4523.3557335395	3811.52206229265	3534.51589486557	3762.22151940366	6.38175799577584	13.4774110544404	2.34542901169152	6.46271674393483	0.933054720679138	6.51633803019195	1902.61643259662	2227.16209618423	1495.19025396923	9.63431273623246	-8.82152433692136	4411.18500401914	3542.63367988405	4867.4529718053	3684.15712515399	3651.60480107337	4837.63392147426	5.95658299246315	2.99501115951352	-14.0760655739596	4192.36976296449	1921.34336689228	1765.32245877324	917.73329646658	2570.03356661798	2691.67776238251	4.77497351164766	7.44254295150768	4.19829186314837	9959.54687376901	9918.00260268851	9781.4838611484	9999.98379362995	9186.86628347239	9706.10769925389
	43	8962.75356768594	10841.5891569073	9346.87103488952	3674.6058149256	11.8231355143162	-4.17846767265382	-10.0214746790061	2669.9290411727	13.0428581808046	3303.28596365038	2719.38562029831	2458.29282210471	9027.4466670151	10470.9140299565	9745.00766722834	4136.68025636542	5102.3771760394	5226.78393656021	4757.51735649058	11.5116405192402	5065.77739028897	3679.09803655268	3877.3024143214	2215.47100670255	8000.3698512868	9202.65558207476	8320.58796064264	8.8815424232771	2428.34423393319	3025.15325829461	4127.72810561753	4036.74825187746	3457.97474672749	5252.74680413514	4798.40401897289	4091.61875493711	6306.40738188196	7643.57290969967	6408.32632626974	10.166403746457	-2.98922868681257	-5.99454291517759	18.8168589607258	1814.0303768756	12.6582571918516	5560.42757376282	5665.02149474575	4921.55039513125	4414.31135294358	4101.81560233344	4429.6233507065	13.9185604273207	14.4831040619183	0.580255611294888	9.77397429564462	6.47671898389035	7.70146298058989	2511.2528350886	2705.95031227551	1917.57623895608	4.72562299126912	-19.08848304198	5021.99219741297	4117.8935003706	5461.4885417644	4363.60693829062	4297.46027958805	5441.12109021917	10.7105903574775	11.5260080234566	0.361132203252055	4872.1516900808	2471.09108541564	2292.1221585067	1344.3970223158	3124.94834278097	3276.11687636634	10.8274914936346	9.71103229980145	11.5175398968231	9999.2698973242	9964.0477475357	9829.17868096177	10048.428650148	9227.46988151411	9747.52802511741
	44	8991.34855727753	10887.9698770048	9378.74578106878	4249.6068314778	15.7591665222417	-3.77203744307189	-3.7760731369217	3288.95086463873	22.6632216007229	3759.36409937835	3077.5373236193	2796.77539734298	9116.14910036563	10565.8495412355	9829.63569299762	4693.73001742912	5860.76761610458	5887.92285453963	5346.1513395774	12.9563772864058	5853.47645137435	4408.99812804081	4468.48075534528	2590.66129944785	8201.54322148073	9424.46225590814	8512.3949274712	6.93719729683835	2935.85668683526	3552.95620284219	4631.36906973282	4663.0205111984	3952.76066585947	5641.89732893195	5109.44908809455	4339.87156174487	6685.77250260875	8062.30921840705	6749.81270939204	11.3785942082432	-0.434595739838187	-5.07479359343597	12.0220171146693	2412.47024789396	18.551977519458	5887.13686075209	6114.86715757021	5254.21397985143	4938.77326720077	4603.35809774608	4999.2475049805	21.4979182055185	20.0539726913112	2.32767771417457	16.4143916419916	19.8594780524081	5.03993249990526	3099.14757636706	3137.1452775354	2330.75869369178	12.2422634073846	-13.1181257569051	5553.50974422833	4626.70703179625	5968.4456293584	4960.16740382212	4863.8194105118	5940.00805938623	8.85797540568547	11.8459293084688	3.26226928638698	5455.23533733406	3002.96135504973	2806.4896949803	1790.23561412016	3626.23609366755	3807.60151243339	12.0069382804877	13.4543663663762	15.9500456058913	10045.6888652967	9999.52663124899	9867.42974909922	10077.4862803899	9253.45391247257	9778.14855745403
	45	9008.14162048892	10925.1796031917	9400.67388280717	4778.73704785069	19.6034941820271	-9.01653585646909	-6.77263130917345	3875.24637917393	13.0660417759582	4169.06163734003	3413.09987317692	3115.5345976901	9184.20915058188	10646.8357041541	9895.50595913026	5197.04708136783	6534.59399836871	6477.59099405101	5873.30061200987	13.5465228148805	6565.15601354346	5100.12842268565	5022.7542100523	2936.56336635666	8360.54247165127	9602.6805607194	8673.05978181843	16.7702915378786	3415.98468269502	4045.3312642132	5090.83740825959	5228.71353879716	4408.78165512418	5973.89864564932	5379.18501980009	4562.8376228954	7017.25918745652	8420.55379152867	7046.47744269569	15.2316225311242	-1.36270982636233	-9.58403229773467	18.9630467591505	3014.32530388743	15.3759224857304	6165.33461211158	6504.77006179546	5546.73743684901	5412.78256168405	5054.63080578971	5490.60755925635	6.45551729270665	18.9339676389091	11.0425448368469	13.1055678385737	11.0668007605145	-3.80079391963682	3651.96621531857	3524.70166556386	2728.75263080995	15.6708246986309	-18.0964698974558	6034.24489178507	5086.07349381349	6420.52462151703	5497.44099306371	5370.89166500233	6376.71127505062	12.40654303878	11.8107459858093	-7.46759671000655	5972.17924095507	3504.61571911087	3299.20937211325	2255.24907187965	4080.0676499642	4297.87717899631	5.74579200983044	15.4109630494895	15.3876869611277	10088.8043015227	10014.0332968452	9885.44153510471	10092.3512202139	9278.83781905102	9805.81540248255
