	Cycle	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
	28	1553.99173964521	1604.76829560829	1574.39862461518	1337.14815930647	1316.56714879071	1386.69655850828	1322.25322297697	1436.37172131452	1343.76505434039	-1.26864799860869	4.05478222231432	14.986849188309	474.568020799968	496.781427605312	502.220641749651	700.170809031893	719.959471514985	721.5021732057	697.734144031596	685.219825783443	689.89450247365	2.89512453450334	5.06718743339025	5.31780007823727	52.1582522462331	56.0646246875367	58.2319005182653	565.884814442277	589.357514235537	628.118020283674	5.51522407238372	6.63864306490177	8.06734813655839	10.6584296110823	3.70991324390707	5.7442011357607	15.0322370927488	18.5294607139558	20.2677569832458	614.79994752274	631.095850175974	660.060860298108	6.67375016426195	13.7438156479275	9.12385697427999	7.16938256757476	11.5691586778348	11.3294286873997	0.96910456099522	9.00878970846043	5.5011800689399	17.6878482675411	12.546646229307	16.1154731796205	16.3717064443699	5.56468566759668	7.63962421888482	-0.4505104896175	5.16365774612905	6.43113549722375	10.8419282912009	8.59668786907059	15.4269782804922	11.866306671589	7.09879988889315	8.66217533789768	11.3849682631808	10.2263119276304	12.0354881736639	6.74186185647159	6.19492705049151	7.64375529580593	6.59957113863584	14.4429948575225	7.22291080466493	7.81748303881886	10.5461486496588	12.3808682843692	9.99388180035385	13.7192870266217	4.29787254887924	4.43558877342184	2.22969988415934	6.0658606259467	11.3069431177919	13.3443491525759	15.0265094429797	5.63867255121932	5.52159078712612	13.5158981913191	14.053366541506	4.36877619016286	7.58763749536138	8.97191960365581	10.1157476726826
	29	1840.39746541747	1916.90365292236	1876.75015478516	1618.17106669983	1594.80448418163	1680.25744559627	1596.7580414501	1739.44456595779	1628.97958563123	4.15090169922041	1.26772153678758	10.5209225946719	743.037049087028	780.615912445508	792.358124268307	1008.63779474358	1038.37266141782	1030.59585909572	1006.61647221528	986.341129213188	986.187398158252	2.50687118527003	-4.86281551950287	12.2034812167904	85.1305220617951	94.6626093291925	104.997180717623	850.866813313294	874.825551957869	930.468898037423	9.09811090420772	7.54655578876555	0.37039246292079	10.4648360366382	6.37246969981152	2.2180075303886	17.2728069569275	23.7432757514816	22.2862881773854	918.127696479223	929.86848320093	974.952598104562	4.54673703695698	11.9351875552638	10.7043174970877	6.00375641003211	13.7910615139635	2.02394461555377	8.62726057964301	14.1820125046725	5.12710250658347	15.8219975729507	10.6341555979989	17.8954342140587	20.1074134224009	12.9001640070292	12.5380503593842	4.1894885711049	5.42930476576748	3.52210867424719	8.07044636146475	6.72820793207211	19.6232588968896	16.9308219750528	5.82430804822525	12.0064590921584	15.0704193367674	15.1901355770169	9.39434141585753	7.29525871508122	8.58571886486516	8.56343523670512	7.73934051031029	17.1870843522747	8.27552999341788	10.1968870832379	12.1199437723681	15.349557925756	11.9459383961175	10.6198859207225	9.72198097209002	4.64387056677879	2.14436984249005	11.7890137117538	8.8615887181777	9.08351597032652	8.18195827733598	9.59889733289947	7.54468325498965	5.77920983405693	8.58309040933273	6.95189125188517	4.18218967382381	9.17517973146914	10.6298503134963
	30	2099.2426631375	2199.05584226662	2148.2901741904	1878.74992295599	1846.8792072246	1949.31644592209	1847.50161893126	2017.40641738442	1888.3821014716	-0.869224473789473	5.10346820990253	10.5626911713325	1063.8393893093	1125.67865644556	1135.25854948425	1334.07271320421	1374.77480753998	1359.26454521109	1333.49636399879	1301.10926170532	1295.55636609139	2.01077318672924	2.0975775199031	13.8535393601232	161.083805782846	181.86944083536	180.27260558028	1159.90585351874	1191.49800899886	1254.55465738677	7.81268552517486	9.55402852423231	3.64806681642858	10.9787156097191	16.6554185086461	7.64209523453974	35.1017091911508	43.8985226740133	37.9066515252807	1254.03995516972	1260.13890949995	1320.43547577247	10.2522197366789	6.28448399472472	5.93280962781319	7.13768048230668	11.5777614324461	5.54531822942681	4.25297604143543	17.3674289580822	5.36824642960346	31.3967453869645	19.18203382714	25.2448352163046	27.5340276830448	18.8258744922005	21.3780671082568	2.26797932021782	6.7704724457617	1.89914653869619	8.46397200638967	13.599922438545	22.3975088785564	17.9960966437011	7.87269130674576	17.4390700126123	15.7836576443415	12.3162437473384	4.55426025504312	7.97673491913247	6.91186531467611	9.01930649999213	11.1783195991065	18.7589508393157	17.8289754411835	16.9111542396067	14.5434909849964	18.9743580119666	13.7760275051542	18.6252055867899	8.62274880556652	4.31247444668043	4.05367655195505	13.2877201559195	12.9457666074768	6.76609305963666	9.81332187111093	7.82573308851897	4.72621820830864	7.543709292725	12.4438370463531	4.94311550750444	8.70156649415731	8.81037951517374	7.22369586837704
	31	2323.41418841951	2451.05172723258	2386.25655304099	2112.60332482639	2076.4703997827	2190.51109049376	2074.63984317053	2269.66852894678	2121.80048452066	-0.142474446724009	8.32589499492406	7.9509702033447	1403.21157972659	1495.26199705805	1492.56169720305	1651.29530790038	1705.05542279821	1676.93041550703	1648.93911426041	1599.68157550086	1592.47646378341	10.4843635146708	2.05427438484276	12.3399708991428	322.582774872983	354.805387835175	363.598684099401	1459.12912143293	1501.1767338504	1572.26881013109	7.96477502944163	9.71322210582002	7.95396200657615	4.21178586691531	10.5113946821293	13.6610786360316	60.9001688989201	70.5399379763676	66.5329590972633	1591.24425592302	1585.98787002496	1663.45043324312	9.07213483005762	7.99995707142534	9.77637849366329	5.25115836847544	15.061235952955	6.65191251834585	10.1111177415323	15.8761228462272	2.73415843699786	46.3851541710728	32.0066660337116	44.3654309358244	38.6836950619663	24.8487098503738	25.8038871257168	-0.123519995955576	4.53916804450637	3.38190031196564	9.92635842257368	14.3623759175634	33.220441529038	28.5038322802375	14.7239667169461	22.4278982848682	21.2716672194529	24.2496101972683	3.97954822634438	2.37871018657825	9.29041912954472	5.71939186013697	13.5289080268185	12.132102902232	20.170480032707	22.9063377825587	15.8939656151542	24.2193101113726	24.8382200537162	26.8047908184099	6.38416668001446	8.20181141591638	2.16919869009644	7.16715165964706	5.70228161516661	7.62065322015769	10.8173820222346	10.4865088304596	7.70940884682295	13.5314713806092	6.86925676435476	4.07061704641001	10.7646036854312	8.15946462557895	9.26317141706841
	32	2524.70932985707	2668.64666863835	2592.87653774231	2323.54098806494	2281.95784331474	2411.41025195646	2279.97064675935	2491.12736261483	2331.01870459899	2.44976622195918	2.85640752738254	9.09850913149421	1734.90317302681	1853.06317477796	1840.0024092984	1943.31505084195	2010.5533737517	1970.58484922858	1942.67993901889	1882.05113918114	1864.15775103189	2.51151595763713	-2.722316341843	16.5027340781744	537.302774595822	593.761593199891	609.824918004926	1723.77245625864	1793.89445130133	1871.22078003258	10.5477178204037	7.28010379136958	8.44661917741269	10.8667863019791	4.95671621870133	2.6801404449061	103.601576497598	127.833963636676	123.169813311286	1906.26481808341	1889.94560987662	1980.49992638392	8.19254030034972	5.34939363471221	12.9334978847719	5.40072945768679	10.9981274124129	5.95507057098075	7.88270949526577	32.300982430168	0.545948059337206	79.4580207646359	60.0117557413159	71.5272064489573	62.9381577505028	52.7687912815181	47.0926298590766	-4.56680313672996	6.82942915905733	4.37731726973652	19.576294630846	13.4129693307905	49.9961742408323	45.7926484935651	30.8012329777312	42.1634625240577	38.3658996721097	46.1433053600131	10.9334294872169	6.33478293185362	5.63386335844734	5.8742487716172	8.44953988065299	12.7854433944613	36.9304884363446	28.6908013895654	20.2259310739073	39.3479353842949	39.7770655948389	50.2584555386402	3.60522480736836	1.48319892677137	6.39418392542621	5.35501672586179	8.02738436739128	6.5272593018326	7.11347338239739	5.04695979116696	10.6247871007836	9.54174632035392	13.189637649004	4.35222894489925	5.75579493387067	8.27016300906052	7.0949074653181
	33	2691.75029395481	2857.29389349243	2771.95944772529	2509.83778465099	2465.47817177867	2606.07807298932	2460.91979443416	2687.71780579424	2513.23044781241	9.18213641150669	-1.32425913255611	2.45019441607747	2034.24276586428	2179.98893820374	2148.08827021214	2203.95067918193	2286.59977042365	2224.18352148617	2203.20943146489	2128.22947525875	2106.09859090084	14.3880698621306	3.43655699052761	28.1457312707471	818.950211305027	907.965925606854	928.604063132095	1945.36747694286	2053.02820677688	2140.83523142728	9.65884468111926	11.8945230270483	11.1734925855008	12.8270057179807	8.18231243961782	11.2998154443467	204.721884858749	238.236480024802	226.696427119395	2190.6682840204	2156.39435177129	2266.60317879024	11.3755118893851	8.50828023499434	8.40062060250966	4.98491700563773	15.8601761375394	8.47979282248434	9.99102228593529	41.9548984828734	20.7701461542338	153.111669092813	113.689843731475	131.120240452265	112.301210820613	81.8986666577239	85.471663346998	3.621772315405	2.91315464335548	8.7235707632467	19.0000572623694	7.06095470306536	79.4191318799176	83.1547756122827	64.1770891924889	78.9493162663985	75.1114786098015	86.9541776983897	7.60796477617259	3.49552113893515	4.46128773584132	5.24127615839006	5.59316810853943	12.0577650727892	54.294418172236	53.7446483126641	41.1081703931959	74.9172001273782	60.3673074478747	84.8724694020702	8.50310846433604	7.50108245037973	1.12789662361683	1.00768052897729	11.1144621769481	10.7442754181648	10.9951679061569	3.90754527837544	11.962555024772	11.3873257644682	5.39152806672064	2.1625440185162	12.011241015146	8.99795386855203	3.95344233598826
	34	2839.30982899191	3023.56384455396	2928.2263600999	2676.98259552784	2629.95122960352	2782.37377667692	2623.18964785141	2865.41904819004	2675.90840641794	15.9536154073949	9.15171493961498	7.76334163858064	2304.15424666972	2470.35337774776	2429.07764839775	2439.85577057107	2533.75697221976	2449.60309129125	2442.92574764085	2350.88266601366	2328.04544880202	24.0284730229514	8.62375949589023	51.3559928505974	1139.68378754494	1271.29071878548	1294.7210158191	2128.43800541416	2287.55905222777	2388.11628641572	7.83587244456339	5.47692958172684	4.93480007225844	7.67634952255776	-0.17383074029658	1.83074628874965	408.748820157994	471.968529096615	451.015742903112	2448.29481068954	2394.27373096526	2526.29406611487	3.01524989524387	8.68222860397873	4.05069114527396	10.246376884671	3.22514554244663	8.09766677465996	10.7188797053641	70.7738461348154	28.386687674436	286.551089588792	227.258102639666	240.992886590127	202.097742647485	150.870781517291	174.512773441844	-0.717437463809347	-1.4234661731407	8.706197807423	18.6063069603897	6.87450849395827	155.532815350256	148.949967073658	133.110112470365	152.857303602964	149.217282056509	155.08057396037	11.9852656814764	6.29509514101755	3.47228476513737	8.47142126735525	4.44472593540286	10.4622927274831	94.8600927387606	91.3779638044316	61.0445417958481	123.74884154636	119.605108489201	166.481122731479	9.63953593882979	1.76654941123343	6.51016444364632	6.05728331333103	7.98237472598339	8.30890126403301	9.31478500689991	4.59308838329162	5.99136625107803	3.80578879620589	9.92359440199016	0.0114184191097593	5.7776113185746	5.15010744626852	8.47480466633897
	35	2962.21298291642	3162.54399878512	3063.13650678305	2824.47898684048	2774.24609519307	2935.61217366802	2762.0911279301	3018.72635670811	2814.5347182767	22.766880544832	5.41829469555705	1.06418150243826	2531.35609865334	2718.11355762002	2662.20845619295	2646.7529625998	2751.03893044806	2649.57308443749	2655.0101424622	2536.86414041559	2521.60247545907	70.977326876774	29.8884043666558	85.1757081404885	1461.40731345387	1637.5382050244	1649.16459518324	2275.43293374251	2491.88992850492	2605.87251530297	0.835512132981421	6.39753495824334	8.25478235365335	7.6920393071623	5.85469365752397	5.9687032455904	668.210667481954	760.973380893081	743.100938552656	2673.31576447213	2595.04788430926	2755.20220180619	3.45173973168312	3.20666554143008	6.74924433274373	14.3272689234018	13.3063285058297	4.02406191438604	25.7914248912466	120.549951198423	50.3474705433364	517.306563715872	427.110679211687	449.52879794645	372.131875426442	295.347831053683	358.017645311882	1.54371171580533	1.98423622103201	3.94394896769245	24.8263374359221	3.65233819888817	298.230051543951	304.893215812649	266.971106384537	304.78383596009	295.65016358667	302.984366629178	2.79855637933088	11.0013124535826	5.91625537451455	9.21988524780681	8.50362116385531	10.0658062763941	186.338980661079	192.439991606185	106.023129374846	232.84283492731	214.797675555533	351.146986298646	6.41411372845414	8.39064713843345	1.83616148615602	10.3194251110681	7.99418068506839	10.9380498605096	8.4240873060362	3.47950586067964	7.48811109340204	8.66364982303276	7.05536106513591	-4.26810951932748	5.90886794874677	6.78610378149551	2.25797266578047
	36	3066.414553597	3279.79889523147	3175.81325080048	2952.0558660174	2901.98610613012	3071.04266810443	2883.44325241367	3154.24348725108	2936.56243585741	46.0626957386712	19.7865010062033	12.5164330497382	2728.1393973809	2933.79838054902	2870.3805540485	2831.86797081177	2942.70882800155	2827.93618506572	2847.5426653269	2705.15592014573	2690.79220005242	158.242580723934	69.0561152339396	143.050883379588	1756.45433477098	1980.51790137288	1967.05460831057	2389.87966474292	2672.64246829709	2799.88828593666	10.4508700497572	6.5152281513474	6.35516956215815	5.21065635631112	10.8949807960344	-0.660391484285356	979.316180513206	1096.11472904276	1112.88897714283	2870.60849244289	2766.72206707228	2960.65882898911	2.84922704100609	1.35710277318231	2.00562875037303	34.3662427255485	8.11196506262604	7.20587789330875	48.5384321285683	234.645671220439	99.4784266231345	762.206006474013	644.239851567575	682.308665251469	562.260268288876	471.382427930372	578.881528770726	3.88307978960574	-1.0768895907604	-4.97338321189045	38.1578522342697	6.09523285968135	506.44783091205	500.815709855979	493.252290977994	519.940756132023	526.76910765736	500.791979284558	7.5562713738027	4.03509228355688	1.75919614066243	5.3658362558499	5.10772031785473	7.69514972610523	360.852687353757	359.566561743859	208.630852244205	457.864168585583	416.808355950771	589.349271025453	7.15772108052261	-0.852922390890853	4.76037432047406	6.0901413878546	5.99427008369548	5.37427218712401	11.438437622407	11.2111005781126	6.49897695370237	6.86765192848179	10.2478392176317	-1.89570050449311	5.21092576674891	3.30693376106046	9.12023512975429
	37	3149.3034683862	3377.34885366221	3271.58545632938	3064.5245248797	3007.79150111458	3189.63432813328	2991.33028918259	3263.31254306315	3038.64926039518	111.383787277535	38.9505405500449	1.63541208933384	2886.45943233179	3110.69133966603	3042.09629769441	2987.59465995222	3105.60848558181	2981.31012365094	3011.40120738934	2843.27933648274	2832.2806274424	294.356636389321	137.432579540369	219.426642566405	2013.20472276235	2284.61432563845	2231.28087773785	2484.13098775583	2828.0241922044	2968.04251187298	3.72578890160457	8.72131369605631	11.197793797176	4.5816010916551	4.44474509656266	2.83240350730375	1291.68920393053	1425.0469518553	1511.8869082249	3035.99348161843	2902.55389369284	3136.94163858877	9.69870339603312	2.93889619828951	1.94217031724384	63.946983267524	2.90399038285341	2.69581447571818	109.393512239455	466.488671935299	216.30761009344	1004.51247605579	874.190667801982	929.601459944189	764.342779820015	672.27577056896	826.904580470165	-3.46744569883958	-2.37732125842831	-1.04746324042662	66.434252559241	4.43556488196555	707.795407071059	729.514942968442	717.277759868432	732.271670011969	763.690266324037	748.460427961731	2.02204063863701	5.45364379062994	5.97669354182653	3.61484652408035	8.37599561053503	13.9082082056448	552.123227528897	534.650819976795	417.388742187011	703.617137211164	649.816840382368	873.775559986801	10.0698101829057	2.58746258378596	5.21199716043247	11.1265669992999	-0.542805724650862	-0.385600046512081	-2.21744447038327	0.881172777609208	11.0037195601026	10.9201305484639	6.07718954044412	12.2405044611514	4.26135971810254	7.21591034639641	8.76534330782761
	38	3217.77109819772	3461.67380211106	3351.88917924413	3159.13682272853	3098.07573393233	3293.03344236236	3087.97321146147	3358.72714614217	3126.17039623085	216.579142374702	68.6468922993836	4.3086363777129	3018.84287083759	3258.30871184849	3183.59919832847	3121.6835579676	3246.57195868225	3108.88793336253	3158.88878459945	2961.00046402851	2958.7651492821	466.853718477212	233.903986406669	290.97785540624	2231.72355657482	2537.86364266757	2447.15768311942	2559.39115159036	2961.22487574684	3117.60864000412	6.55932948554982	1.75530241376691	5.19741560199691	3.98110498764163	4.59642742421056	1.173490275517	1562.4910808156	1702.95275723938	1893.64157578367	3178.9343066098	3017.62406503867	3293.86053028036	5.57452080617804	7.04556139099805	6.07295996027733	104.441231851219	7.53130524842891	0.95002347116224	193.387229261992	725.092164807734	428.083981587022	1212.14934033919	1073.06077769106	1153.58695391617	948.551514851351	857.880459842207	1058.20168177628	7.43137422445443	2.76541193833782	2.6699011147025	132.388836668045	4.98717356706584	886.589704347771	948.187945514708	924.248640369993	925.111511477988	985.244391086897	1003.63865702949	4.24634053721638	5.87571078006749	0.756377933203112	2.81149292690498	4.95606244954251	6.32122772194998	746.719368509003	704.607899276441	642.28923398387	952.489497746745	896.124062321973	1149.31076942674	5.68813722548293	3.46831529518204	1.92055362549854	6.89912839108547	6.52966628607282	4.4250779705435	1.46757073257413	1.5037304011621	3.81234799020876	6.22062658727191	4.82752062659074	15.4563307228873	8.67803161855045	4.17214365928066	5.38846038756674
	39	3275.74491976185	3533.60344034271	3421.74690921629	3238.26426864164	3173.72538228692	3383.38453662019	3171.25654418972	3438.59138000414	3200.10365075161	349.521013560886	112.709751647607	0.709792284728792	3126.68440709163	3376.39315465512	3300.57744695546	3236.37041737589	3363.04186148355	3218.36927017262	3284.83572388535	3056.23944128201	3068.12589593291	623.225051179959	345.660643589575	354.243269622528	2411.21801648872	2753.00474542922	2619.14251509744	2627.97369778656	3076.39931565364	3245.98925327194	4.43341409616642	-4.4510707779009	2.50858425597744	-1.53981225838743	5.96936141382685	4.38920201868677	1781.81564571418	1924.25004798958	2234.65929232272	3298.43264687413	3107.82323658628	3420.18631883061	1.94659532707647	2.31739858495712	1.80205010417649	148.705836057598	0.442780850251438	3.67042879908877	308.674389253711	997.72684082253	650.174816152014	1374.13702252398	1236.61828193727	1339.56464351155	1100.63765225649	1011.54596963277	1250.16377600896	2.84239531244748	0.71666174474376	-2.67251963406579	249.015302923515	-2.74439384952802	1028.51540856957	1128.52483682958	1091.13507094104	1079.93931168818	1164.87333457864	1224.42917302043	3.50981885203237	-1.23625006923339	3.26406542541008	3.91278602333932	3.20271592227891	1.25490840683324	909.039232602577	849.338837648962	872.359987905395	1169.48902805919	1117.42468209903	1379.79697721518	2.4619849811088	1.12412767450314	3.63416656003983	2.2337860171674	1.63605304777411	2.41019788231097	9.23821000466796	-3.69872197793666	5.17650404377491	6.0554111499423	6.05996498892364	12.1607680192501	0.696047870213079	0.891138067741849	-0.725149038314157
	40	3327.08353761006	3595.25251404072	3479.17281203023	3302.63689124499	3240.37779269794	3461.43452714593	3239.20700124186	3510.38747879478	3266.07855430082	476.766922109783	141.076444670957	2.13246177135079	3216.29657615068	3471.35388324085	3394.53281593339	3334.09862464688	3461.72916418938	3309.18329082234	3393.20186841416	3135.81658678952	3160.14671644525	757.862003751181	441.121664645485	415.422293839966	2554.93390811127	2922.83650538536	2755.27863047978	2686.54748999343	3172.3323079948	3355.25083185716	2.25815924997642	2.96246041615086	2.47488349668402	2.63072020804611	0.387365022605991	0.166036215040549	1957.06696378412	2092.63232135376	2521.1531336857	3398.58444356514	3185.12113919222	3526.98992407643	4.02562994124128	9.24859832119364	5.60455553936481	186.372353194211	-0.832923415256118	-0.784579500194013	422.024892326521	1234.63108596366	865.17940681865	1496.25309717171	1354.95475626919	1484.57605461863	1216.0776852449	1124.16605422441	1396.73361255948	5.04980803861099	1.23125755283218	3.4101296447061	403.472045727499	4.8771994083545	1137.65576646308	1268.95532837273	1222.00642644602	1200.64968601987	1302.36656908455	1400.6165901934	-0.14443663279053	-0.723699686133841	2.63101887669109	2.85931245017491	4.70891965447754	4.14295295645206	1035.9398907574	965.429489667048	1072.15169066044	1341.34136283375	1293.56998176166	1559.85644717769	1.3513879843149	0.346676659919467	5.1776044905273	4.7208099696054	0.714224953896519	4.0637191674723	0.0399831377189912	-1.75072283012469	0.730676398141441	1.34127318306764	1.66635215768383	6.10608413047612	5.34802915414275	2.2882181581308	-1.02701313772195
	41	3368.88720838453	3644.13287876049	3526.48521183379	3357.57554217478	3297.47346202081	3526.46181326294	3295.62472054366	3569.1654282025	3318.39528932501	588.829720536888	162.433174202945	-0.33572217179244	3289.89781426825	3548.20003647029	3472.68262576665	3415.7233751432	3542.71393570265	3383.78425943009	3482.84869840091	3200.9117940447	3237.3792438621	871.234027415521	520.830133750054	472.39466404724	2668.73939670453	3063.87089846903	2865.81195886346	2739.57328706126	3249.60745568091	3444.43939550436	-2.66596208025658	-1.9024412919016	3.70268561720241	-2.00780339807261	1.08995548390158	0.990345391055598	2098.8454830295	2226.86649132056	2752.39639511274	3482.39635238186	3249.25194219591	3618.30846254978	-3.65027476693649	-0.946591387427361	1.97804807562079	220.462809304548	-1.24274693379357	2.56797352742706	526.983882923024	1425.03528035027	1046.28206944196	1592.31954455833	1455.09778389196	1600.49188439607	1308.59193005513	1218.82083093011	1516.46940043105	-0.524486094755048	-1.38302501150974	0.2634658010561	552.792982522689	1.37893259458633	1223.41877930454	1380.90440495367	1327.82232872546	1299.52536161284	1411.95596826797	1537.88859919679	-2.29962083004284	-0.578965687945129	-3.30024220320684	3.77760787940497	2.60232743621873	1.82644444160906	1133.45634541878	1062.32325054728	1232.41511484616	1479.31373187055	1433.62191238911	1697.2808793528	3.02819526255462	0.858046452938652	-2.84901306859456	3.18575687485099	3.02566874222521	2.35274495299927	5.15732607391419	6.2320992589639	0.544006387323861	-4.17532891268911	0.940171132484465	6.04573411142974	0.0494552399341046	0.295923921788926	2.51026725788597
	42	3407.08929984628	3686.69011560872	3566.83511425252	3406.29204362847	3348.55706931754	3584.21081877849	3346.56925674683	3622.82516476368	3364.4679229231	686.287990769443	184.964084570429	-4.11896603950936	3349.67406340475	3612.54514368487	3536.17489943388	3485.64433947018	3611.58287655163	3448.60068899989	3560.18717062313	3259.01311929883	3299.68723586727	967.964223600094	589.146046437115	525.572602962075	2762.98865811124	3171.41513207942	2959.46621669677	2787.32346822884	3315.06889594141	3520.92918292492	0.900002399556797	0.790482370173777	0.264558044476871	-2.17636269617378	-1.71822195628465	2.85235003768958	2217.88263314895	2338.40270833177	2933.22229664951	3555.61312803267	3311.35828718383	3703.6716868511	2.10842988823879	4.32750403602495	2.4785013489718	246.140155075002	0.568025403438696	-5.31976231837962	624.642800738489	1572.17323473548	1186.56751244395	1671.61212856892	1534.66357737914	1690.35811353994	1382.41322769735	1288.54799475612	1610.52746883616	-0.263071007029339	5.65143063227333	6.58091728149157	691.329995959564	3.42571317560851	1294.96296885493	1474.20411186055	1421.81183834321	1382.06588687998	1499.96956541644	1645.32877489532	-2.19416883718168	0.852751467467897	0.877249179527098	0.0933803549032746	1.75485672670493	0.111931511113653	1215.75882318989	1145.66454973562	1361.68617925575	1590.26329780437	1541.33607750797	1805.9250552553	-1.93313626740655	6.38873496534234	0.679774809932042	0.217047826552516	-1.49867013321727	-1.73781577798491	-6.29117724866501	6.52298192259968	-0.669972671244068	-1.7912017710596	-1.06017448404873	11.4806817499139	-3.58166388227801	-4.45927833481892	-1.55352565680278
	43	3437.42630587536	3720.71625472447	3602.78606751013	3451.58279848962	3393.21337063444	3633.77491548586	3392.08976669103	3666.02593925006	3401.13332143349	770.171392457651	203.713078337247	-7.69108765957208	3402.62395998086	3675.54539713916	3589.72529244177	3543.38873528361	3670.03677653169	3504.46113313596	3624.61296231536	3307.42720057657	3353.36785407488	1051.01422362496	650.823567198071	576.156818401619	2846.78343978385	3258.53648769153	3037.09251815265	2831.489813788	3369.93590936121	3586.59675139283	-1.52648105144181	-1.77239718222154	-3.18681134581948	-7.10367635839793	3.41474835550252	3.75519655234984	2316.93913710812	2433.08229381534	3078.01670555485	3616.46910863813	3362.39669924626	3775.97329720781	-1.16245978666393	2.33452087410296	-5.80083459923662	268.312691559026	-1.60185466551593	1.56850822228171	710.164129547221	1692.236783733	1299.44534084589	1741.07686536232	1613.27008751282	1769.97957899584	1448.19419276358	1351.63681869157	1692.42217262246	3.31218782734777	2.37956597883294	-1.13930377189172	816.178332811853	-2.26774493754783	1356.88970757821	1555.1523179844	1504.55330396489	1456.28998502061	1577.0897407766	1731.8991275654	-0.354595631765733	1.0896821414226	-2.74028141425606	-2.43331099020361	-1.33810895676015	-5.01929999788899	1286.81841649441	1221.33347604869	1471.00712027321	1683.18199895823	1629.87137180056	1900.72355357146	-0.809030629159679	-0.89574842777256	-4.59919582071461	-1.31800663288504	-4.47178314795656	-1.8584981715203	-4.74955787555518	3.54204528547871	0.83999375806161	-2.12764357102333	-1.6024490415266	2.17906694410067	-5.68501693191502	-0.378214192398445	-1.61879830345242
	44	3464.3809225477	3753.75227312856	3639.9331466723	3490.60294120801	3431.04749748468	3678.72503643318	3432.98735778639	3708.78847927017	3437.95221150093	846.461368957467	224.91189885393	-4.76847371359054	3454.16290650001	3736.54313531521	3640.99722862247	3599.78348216172	3724.25345836725	3560.8692233734	3680.19195979138	3357.82165702165	3400.58500675595	1130.26994070233	711.826093178841	624.957714324513	2919.1071151512	3330.86890938705	3110.05621874515	2875.52476259587	3419.84243068507	3645.50734677532	-2.22955759305114	-1.82595573148228	-2.2995768838291	-5.3391406575538	-3.13808109933871	0.400250265452996	2407.6129201382	2517.92512991913	3200.24940679953	3673.22803732849	3413.20273467111	3837.11421893477	0.180900149328409	-3.93080922072295	-1.44563130902588	287.75977103844	-10.3710011823296	-0.0991557191273387	793.503420716823	1795.42108299513	1396.04019970521	1802.79451649304	1683.34103013908	1837.55154671151	1504.62899896841	1401.15545039553	1763.58579300658	-0.565871016889105	6.65462410496093	2.51140089378487	927.741189398484	-3.58349964875561	1415.34998315121	1629.27753011705	1579.70996218588	1522.57853534174	1642.65945865489	1807.02439014803	-7.56952626077145	-1.61798051357437	-1.08608243615254	-2.05314028173052	-3.77306071441853	-8.70172964364065	1353.28077823833	1289.67597935595	1566.62566063735	1763.55557442507	1705.16932457438	1983.55499245372	-4.99349854550201	-6.18225875363351	5.09530683810362	-1.946248159682	-2.46185191580025	-3.41092913032662	-4.75875268456912	3.54656156957299	-0.0964939680879979	-11.8892490197513	-6.79610678831341	1.73772567718242	-0.401880897581577	-1.64766187684472	-8.93955734780593
	45	3485.65597260838	3783.71154446775	3676.96553506948	3523.31714169179	3461.40150158994	3717.5092087025	3470.31356926651	3748.85119423737	3470.60392636118	916.288021768332	247.420524602772	2.22715069405513	3508.38742128632	3796.1640115267	3688.05368931788	3651.92257373177	3776.79536849128	3613.58720964375	3730.41574629515	3407.27814433416	3451.2675787756	1211.10238003483	775.207198485875	675.024320289599	2984.35837599742	3397.3289110712	3180.40354846257	2917.83248342785	3464.24466114227	3700.67937659513	-0.831470620738401	3.06312896170948	-6.55431828520432	-5.69258764298593	-7.14337295516907	-4.95358359417878	2492.86996431221	2596.19946977825	3308.64390475951	3728.01462647737	3462.58443952373	3888.62791227534	-8.79793166965555	-7.25357080705089	-3.41696646171476	309.318442826853	-9.43977232147518	0.0440858799365742	871.444138385762	1891.22163078398	1486.32974289575	1859.41596725467	1752.3908630874	1899.40484719913	1557.4086463971	1449.64827572261	1833.56146121173	7.43797732838902	2.97508298022694	1.69179768810955	1031.66668306898	-7.09738416516848	1473.23567910714	1701.11508106845	1649.79187290702	1585.79014351028	1703.25965840495	1880.45339881187	0.51470733966471	-4.3922513981106	-3.98100993109529	-0.0591457275768335	-4.65907321959185	-7.64298898505695	1418.30968834566	1354.77994053641	1650.97822128438	1839.22303841544	1777.10608835917	2061.42175859082	-9.74653290570677	-1.67696955926112	-1.31451167259229	-7.91212753201035	-7.59206767666001	-1.00860952561288	-7.73967864679616	0.959301439143019	-4.00373245332321	-0.224837351499446	-4.7758435744563	-1.09685696161341	-3.74323922732856	-3.33935849528098	-2.15716115149917
