	Cycle	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	G1	G2	G3	G4	G5	G6	G7	G8	G9	H1	H2	H3	H4	H5	H6	H7	H8	H9
	29	8769.07771097895	9382.26180540871	9585.61481570524	-4.52268641746923	-10.7050402255181	23.0822044244587	2.85435098019752	-2.53505028295513	7.05157650907222	-22.3229316171546	-17.5135644309812	-19.3987349985819	4071.44749631258	4108.13624633742	4037.88459081384	45.9389102378173	51.6977101139719	51.5896626338545	-12.2707498479076	37.9611358422744	42.4501992377773	-19.2999574595187	-23.0331800869853	-20.3858546340771	559.403751852234	521.605958982059	511.095208768093	134.448428086423	110.000749042365	47.4549897737452	45.814159989468	43.5547123817159	51.1754135351712	-25.771521559861	-19.8164700638681	-24.2652179423139	-0.869900955668527	8.30594897465653	1.05797578549391	114.683098066303	142.431710874867	130.584565044871	-2.96559235434415	12.0312374785472	7.50621001636046	-17.7337639216148	-24.3371548453697	-25.2644824271856	-37.3529190484896	-22.9406836679482	-49.2322566062785	-31.0671608868488	-33.6907518001326	-35.0832309158241	-22.971795178154	-20.1878016988239	-27.4762501021669	-24.1926533587521	-38.5885476438925	-40.9152100061501	-25.7805646215556	-17.995843364869	-8.55990329027827	-16.9451417050832	6.85056140481993	-16.8816830128708	-15.1775730332602	-10.6297110910164	-16.6687494787639	-26.9500428486444	-24.6556554869821	-28.0439388587765	-15.4043451446778	-14.035407877901	-21.977942942126	-37.666434142975	-28.8112664379423	-14.8585404248679	-29.3535503760068	-20.7734261774385	-15.0256082448282	-32.3603239067925	-26.5809002594542	-26.6928486995294	-26.2343842864739	-13.35266232508	-22.1452138548211
	30	10107.9912077413	10855.7964939698	11081.1802727608	42.5491892885848	49.5056897768209	82.7505158908452	49.4812281005343	33.2227416029782	45.8593380465145	-19.3140854647418	-16.1985348546605	-14.9960495313408	5816.47753547325	5852.86174969287	5776.62791862769	141.734576406236	158.847186903679	163.299706269599	54.0885579439955	119.912412514637	114.170690320982	-18.8115968218899	-16.7165098396308	-18.690192236545	1056.75762564374	979.10180402536	978.279429368038	268.516033522315	242.950367480354	153.404962004173	148.980135904477	150.613373123458	167.512585038856	-26.6790469480993	-22.699093546219	-21.7771712365611	52.6918967616466	61.3670020692407	60.3850576475297	281.834455476087	324.259143043319	301.307701946208	45.2096153051807	49.8573778818354	59.1597517073715	-22.7962461273264	-15.7500134170768	-22.9838551188323	-35.7714167651347	-13.6760612557246	-35.2438834876984	-33.2950707478758	-28.6606288491994	-21.6979199995712	-21.9428900784405	-23.4150151962294	-28.2465604770823	-19.1243092875629	-42.8492488751726	-38.1601700656292	-20.3201901408684	-15.4682427463022	-4.75935932358152	5.46351212348236	50.5769373366147	10.4723351337407	10.6146594641932	10.2185392187785	4.09812669991516	-23.5735748942343	-26.3632150093399	-31.1784082446811	-4.93200403927858	-2.87205272744359	-12.5885428076244	-26.1370714726727	-19.5810678690159	-5.51203476952196	-26.7196453178231	-19.0610664767082	-10.8880464564195	-25.8506122371837	-21.5941948995123	-22.7892845879878	-21.5466545992786	-16.8996831557934	-23.0260609136694
	31	11243.0633295604	12126.005217667	12354.860797896	129.569619677539	151.346077896454	189.818425856763	127.30036807023	101.749949393413	135.170304075111	-15.5725832814305	-15.3455156131849	-14.4593128023416	7689.91297006004	7721.0035509621	7649.91635181042	309.276378128546	360.785339894816	352.197916037095	166.926373136815	272.596495816969	256.256274546978	-20.4140699470627	-20.9592250796086	-17.364807090481	2018.35594015339	1898.76316953531	1897.77474766264	539.332815820891	509.940760325101	355.919409049282	327.388446851642	324.881969658853	390.509664686538	-19.22706162137	-11.2034469362943	-17.4248337509907	168.823963561093	161.894896034916	162.458364919477	579.321017041251	672.913569617495	608.397883297792	136.432393741866	121.331943562714	137.049176266234	-15.793803786205	-16.6034913482426	-15.6984544623165	-21.7314248158546	18.0396032478066	-16.2494122901489	-28.8475213954516	-15.6677258003929	-21.3417538897766	-18.4074537117012	-20.1248218320416	-24.6009908511478	-17.2252325036688	-32.8620936316447	-28.8462137145016	-16.2686553296899	-15.4021470715152	-1.85443909389869	50.9524894581082	113.572760883343	50.9839226338636	55.0577878533259	53.6636780063773	56.7783040225886	-20.5424404508522	-19.9099266384264	-26.9402769229955	3.86626114972023	14.849698469141	1.10900505346308	0.401572582626613	-0.729034806616255	0.492522875392751	-21.0791720887373	-19.4413514549888	-9.10510455627673	-28.8729389256823	-24.5476826349723	-29.0484937893289	-19.3058308464015	-14.1131961123738	-10.052767107929
	32	12168.8804593589	13170.9446200497	13397.8675751743	281.370375429089	348.820889741562	369.412229848795	289.331133172816	236.005261972144	291.800612651587	-15.812156344582	-23.0629860646832	-13.9630780771049	9533.96439815782	9556.38108083354	9501.4594041834	621.406367425792	718.671613763391	708.188965305564	385.125299259087	561.297830097049	515.967751236215	-16.1392677126732	-18.4963493092191	-16.747725903514	3234.1284699581	3077.07336942822	3073.20873457783	1004.4281046431	954.474514521921	719.874277264988	661.992629314002	649.511109618803	776.657952957847	-14.929189809588	-21.330313739255	-21.1302304277178	373.269271511802	349.129653875266	344.405629364564	1098.58651441277	1280.64131099427	1152.63580180206	306.096465342411	245.760089307098	286.202567508916	-14.3640532373629	-17.7065711772175	-24.9070977106385	4.52136266057551	57.7610800509219	7.88493189786004	-26.4100991410905	-27.1363657019538	-27.5182528181394	-19.5100230138833	-3.87160490182396	-26.5022461679691	-25.6326257877563	-30.0115499491385	-17.3378857874086	-16.9614077278593	-12.8108681856356	5.2835333739331	120.039477481954	244.243108453059	122.112279336297	128.027384172894	115.289587473254	143.362658924769	-14.4607443411114	-18.3073302138473	-23.6200666654977	29.0076591496299	42.2207048801656	20.6444363907567	15.1766622206815	24.9195173097669	24.4553933310626	-26.9383932363171	-22.1332240215206	-10.5160870237819	-29.6593255867656	-20.1407238557222	-26.6847421240864	-22.0068689548607	-17.0442745135733	-8.04349929591899
	33	12915.4841316365	14022.8203211132	14235.7751965094	566.044695791943	704.211525061944	694.142444461299	581.658346405147	494.5758886964	585.615924077301	-10.6247535785024	-12.5335639493242	-18.6064990902551	11221.8401616639	11235.7458712076	11201.6018827584	1181.69537716143	1369.3177151817	1340.40374253499	784.192417604907	1096.30490364025	981.800368966583	-11.6566706522553	-8.62008441111266	-11.0587876578911	4772.81518259737	4596.44269192879	4570.89489128545	1918.38092779464	1863.78987775755	1364.68134915026	1257.88695714274	1245.07803859522	1455.05341917149	-21.2805604631558	-7.52093548019184	-14.673922633845	764.706888335922	711.777818923994	709.190446185842	2115.42490051342	2412.74490033115	2205.40418929232	625.657984425901	498.051938104068	567.452895014147	-15.3281992792517	-13.919412109798	-11.7712683716709	53.6473186368157	137.469929918008	64.7635003622372	-23.4221050741471	-23.1466672276238	-22.2326585235951	-19.4434722661044	-9.62461992415956	-29.2202864169894	-24.1681920805713	-20.5644121824507	-17.4759302820039	-13.1206085520826	-5.31624598042617	16.9560463449061	262.134357906971	493.272962359991	273.01946961509	272.04724188524	246.847198325756	311.684448554031	-2.08248974273647	-4.21624232219801	-25.1650381859463	57.8280072428106	103.48038872018	56.913903838341	53.179557908752	62.9492146369785	53.1221184156366	-17.1812017816646	-16.4128264725523	-8.12849022702721	-24.4267556651239	-17.7316006653909	-14.6853288725024	-18.5703933243831	-13.4684906616048	-4.57586873608216
	34	13531.7442479306	14719.5100680533	14934.9045327869	1082.25521107506	1320.4773056626	1268.77375992105	1101.53761652289	945.336390589905	1100.94881632316	-7.31246191661285	-13.8600643235377	-12.4013394067078	12697.1636662514	12694.6358763693	12685.342550807	2221.00794652841	2557.60784836365	2499.79125952827	1473.1357729453	2132.53911812648	1909.94408263986	-7.81453174061335	-12.5300654925159	-11.6353854413537	6509.19063910814	6350.16873895764	6299.56319387378	3082.08916034045	3029.33662828103	2512.2658349347	2349.82526603581	2311.57297865853	2653.94787736052	-21.1864658177074	-18.6988307591464	-14.6966121927981	1428.79915505754	1335.81394069292	1324.48089485386	3383.40755693253	3807.59999384687	3532.56604980809	1192.22565391879	915.743104312381	1068.47227236433	-11.2546251314607	-15.8602524095431	-8.71439244026533	134.312038907548	286.210405873285	157.862400015645	-6.82339555969884	-19.0627257098213	-18.8225715002136	-18.7953740400753	-13.9687670902395	-28.608432865798	-18.636721922313	-22.0750742500286	-11.3801462833753	-8.8561230227433	-7.88907074227973	31.1683710120806	519.782907566057	925.857330416863	535.062149685575	535.759949452501	482.862508383713	612.029208224205	-4.05718423214148	-6.9099833450764	-20.1615460456451	117.647464734667	205.547296572941	117.427016440466	118.409395608091	118.82305926541	106.414597834809	-14.7842089989163	-12.0441019989094	-8.56465634995766	-5.38761692145727	-14.7676780847014	-2.47247568203966	-10.0686509167035	-14.4508755770776	-10.1346933834857
	35	14059.0720775392	15307.0886762988	15519.2679187056	2060.10431658455	2431.92517620111	2306.93173597425	2090.09350752853	1846.47643519083	2062.69855521618	-4.89780617884298	2.03198647288809	-8.2752353179676	13925.2233206402	13902.2996337792	13917.1948334375	3510.7480193377	4007.0962606475	3922.4595932536	2689.905996355	3448.64398107645	3131.18513274361	-2.23871306357887	-2.37719209149964	-7.6406378898364	8278.07093797151	8174.62033104315	8086.60348907483	4569.70815997748	4527.54271199098	3895.04932348353	3693.92394998352	3628.28875018591	4094.19971610533	-10.2625320301449	-13.8398630796664	-7.72704043859085	2611.90620134983	2483.11538218361	2468.2233561251	4972.04216379762	5527.36796686245	5203.96302898431	2285.31866403986	1772.3989566183	2055.95943351208	-4.27689591650324	-5.0263726316407	-10.2213328731677	294.754908202858	562.273963654756	357.068600857105	-1.66540077614991	-5.9096186712768	-1.98078773096313	-15.6919586812774	-12.0320964899411	-0.602894428082436	-10.0728519741406	-2.47717464335892	5.95324338495811	-3.63454427506531	-5.03388165019805	53.8307343150609	997.338865653592	1797.08995567673	1012.46379758449	1011.59980291021	925.905314723961	1160.24469762564	0.92155071673551	-4.17613271742812	-10.9787134611015	236.804996738042	395.172683151281	229.073641910182	260.327513568676	240.761474953546	211.458560288959	-7.85229878821519	-7.05914940660659	0.778113381288222	-3.12512865720419	-8.80750032676679	-5.48450381219754	-14.9648822997433	-7.94409785178141	-1.63156330343372
	36	14521.1042651132	15824.9256651005	16040.4641564216	3286.62058988954	3762.38640849904	3579.32682597147	3316.10045388393	2988.60117788736	3242.65438396648	-7.95163612184751	-3.62153782067981	-11.6830079919764	14920.6656522397	14885.4087714705	14916.9995829229	5115.88975455577	5777.94262868851	5663.34452132913	4151.84075011032	5132.60833981232	4720.99848917913	-6.40516723581914	-7.05211347337718	-4.19957362063724	9949.63041219882	9920.20697042096	9786.65048259604	6266.95236836919	6240.95222043456	5554.24392511911	5348.61712008593	5245.48230352057	5799.81009616879	-3.08762602838215	-4.5662331558724	-4.54449311650478	4032.08827616732	3885.29810836917	3862.10289470073	6740.10399871555	7423.65074902428	7087.21712889253	3660.14290499511	2889.54126329203	3321.73614031791	-3.66343178111492	-6.15692772038165	-3.93254511537634	582.009732688144	1040.92155456628	705.870392797332	-4.70979235503819	-8.02011163125826	-9.51315624935887	-13.0492284219217	-12.8947118777915	-3.32045063411351	2.94657649933379	-16.1790552859293	-4.88611245730135	-6.81201311532732	-3.41602689886349	97.4339982450992	1915.91012114775	2926.52017801405	1925.8078999203	1931.70171578647	1831.33256709801	2167.09745359791	2.73020710253968	0.502955601220492	-14.0222676859967	448.846166193569	741.136341184315	440.334407797688	517.176730218537	451.011651044671	394.835463575889	-12.6087304747161	-12.0927462527161	-1.33004075393774	-5.7801243429949	-9.83067864592977	-5.90694221358535	-5.32333218855001	-5.34102593626903	0.404804329413309
	37	14935.4725419575	16284.4890873979	16501.2085614699	4829.70742943635	5362.64716385925	5132.54925056556	4845.77006988888	4447.31043284542	4695.01935994739	-5.18284245823997	-4.00367418219503	-7.57200652705251	15725.6962436333	15687.2108402131	15726.8485369995	6893.53212395461	7715.20544146327	7569.00225008253	5889.34972320798	7049.59932365647	6570.59764091927	-1.96013033061081	-5.39268734931829	2.1610946235478	11432.9889276167	11488.029402811	11299.7046704886	8020.34418952207	8008.7720546279	7342.49603689953	7166.28755197822	7017.2477995469	7615.93140278183	-5.00910061541163	-3.12601856893798	-3.59616045754137	5733.57920604945	5601.87251126523	5563.76869456724	8541.32285692213	9319.40239928508	9002.90305615057	5393.61224765771	4361.05983362563	4950.31316430079	-3.29972912199446	-2.36927768291116	-2.45658964730228	1095.73636427895	1983.01367858234	1315.98943997225	-0.616884560886319	-7.17392303328688	-2.7021452586996	-0.245205064096808	-7.92202074685611	-0.846134523782894	1.13822431705739	-2.5766643988718	9.00116260299637	-0.146245047206321	-2.94308401089347	175.898332280479	3091.91973874282	4399.57283347124	3099.45419474271	3110.88367289751	2993.8080756021	3414.29489140716	3.88225893454819	-1.99671489817774	-8.49530621624126	844.371982581242	1345.8161999454	803.951537695314	972.914469827669	835.832052664529	735.418648186698	-3.78619750009875	-2.98102031196595	1.58318321029083	8.03612783996141	0.584063329904893	0.28058394342861	-7.38117034952757	-3.8165220724577	5.71298271671094
	38	15310.4099892213	16703.7495637975	16928.506185383	6567.08900841362	7086.20955561451	6838.26104192308	6556.80848153231	6112.81202330569	6296.88561335986	-2.76572697233951	1.62319261466109	4.77043294833857	16398.9198215442	16359.1571706186	16405.6456176713	8687.26569988744	9650.79733283803	9468.88062310473	7754.42488607222	9028.65825496045	8476.23101555162	0.0926657277450431	-1.7443987636525	-4.41228577938728	12689.6593356342	12822.4399365403	12577.4987603648	9679.85538134037	9685.4853322519	9099.67302761564	8977.52459646505	8775.70098261456	9375.96998925964	1.18310424158608	3.1926169080707	-3.63258707612567	7562.06784130964	7473.71053976821	7417.95461521495	10240.5890095715	11078.4240442119	10810.7944908525	7350.12652847751	6080.14908666565	6810.8077358524	5.42602031350089	1.49770891420485	-5.0795352261166	2094.08456550358	3185.03948468922	2431.04147032284	-3.02821847711039	-0.0930112311189077	0.575035754683086	4.40966278236738	-4.98416943269422	-2.23256437289638	10.703290339542	-1.46012482881179	14.5694563811758	6.23464090473317	1.02992246279791	319.395952677798	4598.97301328251	6110.65180993811	4608.03402510748	4624.31719484531	4500.11283930607	4965.18017782312	0.00142611441606277	2.23688291073904	-11.8010098114501	1505.84679807349	2430.84692114123	1432.11214836715	1874.72571548444	1507.81826067289	1319.74766474482	-3.04553137984294	-1.09793021422138	-1.81217639157285	4.51674196034401	-7.95551474652802	-5.63421239370837	-1.35243225207159	0.930367582112012	0.362237295107661
	39	15654.0692330392	17066.0831321221	17305.0442807612	8337.56056617678	8782.36933322573	8525.63160177846	8284.46608056822	7823.29915250578	7898.86639605308	9.87656637872715	8.33983226011605	6.10913305386748	16981.0925146649	16937.7175714453	16991.4997127877	10362.7098099525	11436.8023692109	11220.4648227304	9574.50481425186	10900.1175924032	10324.1075518286	3.22255409557874	4.89860777900958	3.35623864734316	13708.7537494495	13922.9842154704	13637.181514378	11159.079159301	11188.8447588675	10710.2670328088	10655.592723815	10393.6659501321	10980.4542853817	0.433988893846617	3.02898862686652	1.53546457806715	9358.52973829619	9342.7848640585	9265.49799516975	11752.9605039475	12620.4468073787	12408.9503175066	9341.04187687932	7925.30155455621	8731.92295725468	0.782897950214647	3.80058929669121	4.58802180950715	3353.09922029306	4722.0749821738	3793.21386036127	0.749733519603069	6.05402191173289	6.63696847701522	12.3376198959068	10.6378082374777	-4.46261046349628	0.127048716847639	14.3381409866952	17.2984852642003	-1.31978957055162	6.92228023022381	581.345799184094	6321.21924860161	7902.36395925921	6332.39935544249	6357.36788654148	6247.55803181118	6675.07800198451	2.36349366322975	1.94771283574119	-3.1303882678867	2679.21858438467	3734.65824155595	2517.23323518723	3044.40020728275	2687.95984521692	2398.99815477921	-0.0713054479128914	6.13489795000987	2.69312378838777	7.69925995128779	-3.65294947705388	1.22626531410697	-3.77736416177959	1.37841928472153	5.21208177731751
	40	15957.6826868591	17396.6186251825	17646.1015343245	10023.9549870444	10339.1946069391	10100.2122854398	9900.260041832	9455.68379478223	9393.71910808628	7.52084923761504	4.56737950364459	4.72724008387468	17501.4947537552	17450.7350623893	17513.6529009484	11842.448879603	12999.2121090138	12746.8917944614	11231.0092780587	12572.3616685334	11984.5579740407	1.89768157934759	0.461275755309543	4.78944772684099	14541.2706330646	14814.8617630592	14496.7734889524	12408.3768902281	12468.7319758502	12110.430272134	12116.7791571859	11800.8161551917	12356.1680096839	7.49207379718064	9.12420171191297	3.07664668389225	11011.2005881117	11071.2256196055	10986.4079440515	13041.8765410977	13918.9358849067	13750.6680484588	11220.6724717252	9718.4436857332	10555.9306133927	1.2005802651438	4.40795926809824	5.06712255832463	4949.40808791628	6476.7231547479	5461.99617980212	6.88207905386935	1.90726277916474	0.8563008858182	1.71932409196688	11.5243762241325	5.49423958446005	7.1159347083003	13.1799751143872	20.7496362480988	5.5981840138611	6.22879820788603	1047.7751549979	8096.72800982709	9627.63248739121	8113.84391538132	8147.15892654464	8077.23316869852	8399.06342478122	-1.59636928163309	5.62860850537618	-6.21218750718344	4072.40722521687	5313.89581389742	3807.7202306779	4573.06021452553	4102.61221895538	3718.79335185677	2.10208419596438	5.77011078500072	-2.00301091222082	5.35063798743795	2.89964806207809	1.30433612024353	0.76595853980325	0.73635683871089	3.16046036967964
	41	16230.26781606	17685.2131728547	17947.3837996155	11530.8418327172	11688.0918861085	11472.2468975061	11321.5237841133	10906.742475018	10701.0010447865	8.22565776078955	8.46926498088942	11.8486003706612	17968.115120383	17917.1865019639	17978.7037773003	13083.9427730499	14302.5622470665	14017.1239136694	12665.0004118014	13997.3884394641	13403.4028581841	9.2208463775105	14.188876605881	7.30950649728311	15225.0208082352	15549.733698058	15199.8163910927	13428.5939653731	13521.6293574474	13274.4059823985	13333.6991206451	12974.1739778435	13496.7570265999	16.9420479762521	9.81257855025251	16.6301787782377	12443.6426921388	12586.3936534947	12481.7898074258	14093.4825287524	14957.8398799668	14830.290021189	12864.9445345974	11349.7083389705	12187.7786938267	9.03021382094903	8.0105764642658	10.8543108575504	6754.19081764859	8279.06781897021	7286.89371156765	14.3139448414631	11.7193997498889	13.9755964031337	11.8796715352464	10.8703779465286	12.2792506902015	17.8990092265822	20.5629508436559	33.704053996833	12.0812659740368	9.89528131029238	1987.088425665	9779.38011453176	11175.6513252734	9805.3489853039	9845.55840637863	9835.76453417123	9996.27439407881	14.9598494674556	11.7782936703907	11.105736383216	5712.119035836	7016.15724937077	5323.41370081169	6351.11433870694	5795.39935009364	5320.96742357044	14.2884644401829	13.6050302373678	8.38940048005907	16.1675233119604	12.5107482408484	13.0917956357753	14.1659355678385	6.26911853363799	15.4876718456972
	42	16470.1698590191	17981.4826066996	18235.8765195683	12830.8505816071	12823.6539882324	12632.5841593609	12530.2241397747	12153.1473727859	11805.1649580148	11.1950023925601	9.03549912014387	12.2691819966667	18389.6729734773	18333.3609769924	18397.307396341	14091.8797633406	15361.9460609217	15047.4087798764	13848.0175490654	15165.2374531865	14546.0809475732	13.0229766406337	8.83201264532363	13.6989717963606	15816.6903644274	16172.2973093814	15799.8788298388	14249.8415510958	14373.5090198692	14217.1870954796	14319.4534251491	13928.1080658794	14416.251574233	20.6494238548275	12.084363331348	12.6380913878247	13640.7562292299	13855.1374344711	13739.8452981242	14948.67370515	15798.1941606839	15708.6311754943	14268.4271891945	12740.4493584209	13567.4680838858	12.4476607406914	11.0635388585442	14.3326526916771	8601.17664682306	9994.23827673512	9104.796621679	19.0005643957111	17.6048501679234	13.63774692059	15.9844573002292	20.3812889632409	26.5500695762312	7.80023006469946	26.1505584007209	42.0857519754427	16.5296495661905	10.1503395839354	3202.71603507137	11274.4093961812	12498.2563102894	11312.3552286444	11351.7498654294	11415.8043999453	11404.0979171346	19.2175399847129	11.1626533128674	11.5607760742687	7452.89035470587	8700.7874194646	6933.39799498344	8211.06523061606	7601.97609520726	7075.95000954829	18.2513424264835	14.4511949041471	4.52214568887985	16.3967954406535	20.0894377751865	12.1334933987318	15.5293908506155	6.1408922366727	-3.45353533304569
	43	16699.0779789575	18255.1306705227	18494.636789083	13897.7654456914	13750.9454323462	13564.8533587854	13513.8831781414	13167.4742440328	12692.7160063324	18.7219769633966	17.2233737969391	17.8646426447604	18778.095370706	18714.4317917979	18785.809141063	14905.5197531277	16220.6250678673	15883.0332058727	14814.3857062756	16108.8745367248	15470.6278367589	13.8513048897739	18.60241826533	14.9185030831231	16328.3880985287	16720.2642711234	16321.4107847739	14920.9366481605	15059.5713334864	14970.4531812069	15112.4093514761	14700.5201673218	15149.5509036453	18.3204946843916	20.1607781703369	26.7043227928016	14608.6226271037	14892.5221601976	14752.4391610843	15646.1194353601	16487.1708115899	16436.7699884651	15404.2349191357	13879.5439815656	14694.9677941243	19.4606837358488	19.9502255429434	17.3709763081524	10344.7717563907	11527.2362464405	10782.6830187254	19.8853982312676	16.400059335404	14.6503265610518	16.0883936769769	23.1317883073416	30.0754632143098	15.9281043093952	32.9281490426883	50.0575753147341	13.0343732649617	12.01579376463	4787.76939767911	12539.4145218873	13581.4299000936	12592.0613035161	12623.7645259662	12774.4554943305	12587.9918132354	16.6219388636073	16.4045081520089	23.8961067176851	9144.06142291088	10232.9765807105	8486.84321916844	9995.47207495636	9366.84260934619	8812.8152273302	22.4462558753849	15.9888474385589	3.62201123880186	23.0335519965538	19.6309559248866	21.3442881593073	19.1095512098	14.0790980224529	11.5810845209317
	44	16905.64252688	18510.1112631242	18732.7581224647	14762.982546655	14506.4047503242	14317.8072875254	14340.8325438261	13988.7052984537	13428.1530192415	15.4984098128934	15.146569055084	21.4512183511033	19124.3692079311	19054.4597776979	19135.119171245	15615.9956673701	16934.4969729163	16570.2003585312	15589.5265826304	16868.9241438614	16234.3587494984	16.4826415328389	18.2778908993823	19.6103460316472	16792.8290398329	17206.32225373	16795.1968313706	15495.6047662734	15647.6020548514	15601.3168456345	15770.3517310898	15362.5913915944	15756.6915805955	21.8690752120829	22.456251915115	22.44622781812	15395.185328026	15732.3496663092	15585.5915002693	16247.7918044424	17088.8920231652	17064.69232553	16336.0578856176	14807.8368514711	15595.0349095345	25.018856182518	26.7747107951	19.8744075191344	11897.6929616265	12839.8311250876	12250.3312798816	23.6506675696292	28.0145798483409	27.8505304959472	16.3926987944751	14.5925252878405	38.8740541878851	19.4449869244081	31.6907614000083	65.4577312391311	21.4765403691081	19.6164971990584	6626.18568471811	13564.5888154103	14451.0140111553	13630.6080505796	13662.1956993825	13894.0920519864	13542.5878701069	19.1279136743897	18.5212678260887	46.3813042258171	10675.277027201	11565.6970593085	9888.08186296436	11599.655455398	10971.666498674	10411.9536779628	28.7727824344875	25.5354059809861	12.0047488454925	29.5034900076016	24.9320894952443	26.350561776052	30.2772390916853	17.2345522729993	25.2375443685269
	45	17101.0820207342	18727.4785448517	18945.0493263927	15497.430096381	15145.973610512	14962.0546739191	15082.144062036	14684.5222233727	14073.528415874	23.3561800345242	25.3350386258107	32.0453084336841	19444.0969209918	19375.5704725146	19458.498365144	16288.0257464554	17576.2247554629	17180.2416783771	16263.9608193113	17537.025420604	16910.1510338237	21.6633371260141	28.1171020889897	23.3563087976081	17225.3006851251	17653.4085339646	17229.5713915564	16016.1614844861	16184.9816872748	16169.0809110212	16348.4811716649	15976.8720431532	16299.113776438	26.1553640457614	28.9987938068743	25.8674680789827	16071.4930644161	16456.161449902	16305.6810164052	16794.513930347	17632.2458488215	17624.323683432	17130.7511315855	15597.3956441105	16355.7274972705	24.8853015310578	29.3279940316206	34.7881039125205	13303.0066146984	13991.8176014952	13561.810493519	26.5502264334282	28.6923605261527	36.0566400081543	29.5278268727479	25.0232895270219	46.0313063713584	30.520339909167	40.5631518634736	97.1722060739485	19.1556861460685	23.4314470397421	8579.73715200881	14427.5171402796	15180.0649106202	14504.2277763149	14552.393715478	14858.2035442522	14338.3208208088	20.9916481069968	21.2689608715082	55.184757327962	12067.1712376196	12747.1769509128	11154.0312521691	13059.269039599	12447.5849950626	11878.557225037	35.3238674692975	25.973081135865	10.910433831807	30.3344786466696	36.0462911198028	26.0608158637788	32.1775512050745	19.4847728179748	27.4587391761079
