	Cycle	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C4	C5	C6	C7	C8	C9	C10	C11	C12	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
	11	-16.1168918414305	-30.0362790540603	-20.6634429996211	2.80001622480677	-1.84663362976062	1.37540069698844	-13.2464917745456	-14.7688640580709	-19.4366172038244	-12.0017982258651	-18.3662966036045	3.02869335153537	-3.68173646101604	-6.20389890309161	-7.82806420377165	-1.53769861591991	1.39211554352869	3.88335541162496	-4.98429284288432	-8.39239479165008	-27.7907476864875	-26.6749297353608	-24.6253751726326	-21.6087958162598	-21.6069272005216	-30.1670122660626	-1.10524196397773	-0.594376057861609	2.31715078672232	-23.3157893850521	-14.8752998746459	-22.36342610457	-15.8850576431114	-26.8852997860704	-23.260460890956	-28.3433624772533	0.326808299551431	2.64324918786588	1.32865164677878	-30.7716513055711	-33.449617083359	-29.2436533839737	-14.2343938640188	-1.36935721265218	-7.03607001627734	-0.324525944267862	0.728868242206318	0.781324146842962	-30.5598007003082	-36.8965819987043	-28.5377126843778	-18.9296897758013	-21.2708277217653	-23.2444850570646	-9.48335330127793	-17.070151441344	-10.7897277872671	3.17995809275726	0.819480396614381	0.307490307694025	2.54241853683561	1.26772111428909	-5.44829376341477	-28.1493656415041	-16.2213484030563	-26.4334956203938	-7.89612772596774	-37.6199372810652	-18.2722210506836	3.4786044526154	2.91310755264885	6.66575460953072	0.747857932706211	0.768775434265081	-12.3412742346954	-12.1293457351985	1.56276958816852	2.55277282935731	3.85389336211847	-22.2163004260183	-10.0990791128588	3.66971957406668	3.4217612610887	4.6831927758999	-4.83501965923097	-0.774303684973347	-9.22277540697905	-9.57170978500289	-22.4789270405945	2.26381516735637
	12	-22.6743510033666	-32.6493012329047	-29.7148516421839	3.39167609899187	-2.63742864221422	-0.814152647177252	-18.2597210347494	-26.8301557010509	-34.0901832600384	-25.2495694583795	-26.3689109782126	-13.8129885129565	-29.9144883319241	-29.4801203549232	-32.0441558422008	-0.736937577125445	3.4226685395497	-5.74764806227404	-26.4934574181989	-23.4225909960041	-25.7038465634096	-31.0981948002291	-31.8830159063782	-28.6108244353336	-31.2424154075343	-42.6084226388639	-1.19714578413232	-3.11523966322011	3.59071517882103	-31.3252943712996	-35.8433396870632	-34.3423361948589	-40.1371640193483	-43.92656387839	-40.014551115376	-38.2671353762998	0.846903746142743	1.28358844763943	-2.92130827708343	-43.4036881857573	-41.5144744049958	-26.0368761602222	-24.8650844630738	-8.4088748061331	-9.66600890960854	0.43433485212654	2.52465537696889	-0.0825929570482913	-37.7170664097903	-44.8937762382648	-34.6449602982193	-32.391179181157	-26.7416526054685	-21.9434783986389	-42.4177457786418	-49.5987591932535	-37.2565803551897	0.668353164530799	0.541504623196943	-2.13415130550129	-35.2035199958445	-23.7667013342652	-24.6308038114566	-33.197872542205	-29.3938826733229	-21.2979012869673	-18.5717771435884	-50.8742868329955	-24.6334704416613	-2.63169218547864	-0.190396648572914	0.523113107577046	-1.37213252350557	0.373631578809636	-20.8127437431322	-19.9935985006759	-4.34695462679883	-1.19870887381876	-8.53306634982073	-41.3315460026797	-22.2226988729708	-0.66918292126411	3.8719745193157	3.55599621656893	-8.162225466358	-8.74954259299739	-26.7069860415104	-20.6686599261084	-48.1768971223482	-22.6686430390482
	13	-29.1529566899708	-39.6032010222098	-32.3655715050963	0.882001298040905	-0.800495182769282	0.623246880279112	-26.1655343811817	-19.1489916516184	-32.8270144870166	-35.8815534762743	-36.2132592946591	-13.5797789345579	-23.220094967558	-29.5834244292973	-21.2298167851059	1.86421285118149	-0.134936244681285	6.48128031500346	-29.6542222834687	-19.1573367133078	-37.2232249063709	-43.0291527579066	-34.3317629186222	-32.3404505886519	-33.5055037368766	-50.555967506074	3.8242805201312	0.317488628377305	1.98463143164872	-31.6468554815156	-40.7907336121689	-38.961183716523	-42.991031313366	-47.353026277493	-43.112321796415	-41.8708089815182	-0.552868126784688	5.600883208298	-2.99065919250734	-41.2892783664956	-62.7134105036275	-35.2144982782756	-28.5975968281009	-29.160635297827	-14.7562663318558	1.58602341537789	-0.768190962417521	1.07678009517167	-37.0019810285849	-51.1963006139813	-41.1345888997985	-38.625702653886	-34.3030648163713	-36.4838416321018	-23.6938101099049	-37.6193313630438	-20.6630280567097	0.850555049126342	0.59022785661864	0.076040072158321	-20.620556550226	-26.0615527600112	-24.5303556053077	-29.3224085077782	-33.4716975998163	-39.9959357419029	-28.3433545976432	-54.3885015936203	-34.3741316516325	2.94184212626988	2.64769792047309	1.17621638416449	2.50166938458005	3.56764012251097	-25.0666621628516	-23.0874869853242	-1.15893365192414	-1.70396656405046	-28.1515839687681	-50.3924648598686	-37.6589340716882	5.60035772987521	0.916923935495561	-0.123529466010041	-23.5460566837301	-9.83818734947272	-24.2525847100351	-27.9697049145143	-46.2849361103281	-34.3658572606055
	14	-28.0460123908333	-41.7035484965654	-36.9740496425593	2.73659145918555	-0.882019820257028	-1.908991272192	-32.531952254616	-33.2083558632494	-44.9157115721246	-38.5078459077258	-45.5705281171631	-29.9751363076757	-30.286463185972	-35.3376574586018	-26.1873274730006	-1.02869527258463	0.489027021033962	2.68639077639591	-31.932127397944	-27.5358264944589	-38.4090288023335	-47.9129235602122	-45.7294315124982	-45.219095411152	-34.0443932633943	-52.5344371419706	5.54555384080095	3.61981324742919	1.73380111214738	-36.9231954057595	-43.9997137578093	-50.177181064626	-51.9045743100696	-61.2264931523832	-52.1376255625255	-57.5136397100123	2.08308723798609	-1.91074739038231	3.28916752337636	-52.3701080711635	-63.9699745853259	-35.3726202311009	-31.157058154191	-19.7679216498946	-21.7886694110803	2.01610299044978	1.93369648058615	2.89409063388757	-48.3665883905041	-64.4637701855772	-47.3872169617425	-46.2364610361237	-47.6992935775779	-42.3584806340768	-19.3481090471751	-36.4434693040421	-24.2703208747535	2.2950584907785	1.73176856106511	9.46492213794363	-22.637627983082	-27.8149503690147	-45.2114252519405	-45.833401698841	-38.7164199874405	-44.9423373698401	-41.2019584286199	-57.2711367235524	-42.1680872677243	1.79985161744708	0.214438882809191	-0.904220086519672	0.947290305637125	3.05469161089422	-24.9156809079323	-25.2478344697347	-1.16522720889816	2.12896354046097	-29.6546331168192	-47.8037681280093	-31.4191052295046	0.446330262718675	1.27518527424627	6.17490541456391	-24.4410765391167	-24.7149307040036	-24.2811521331696	-49.8715891024276	-35.5198921963556	-40.3431640740719
	15	-37.420070573241	-47.5430565727365	-47.0039169264037	4.69427715901702	0.874988507448506	2.65498538836391	-35.2365307276305	-38.4140972204605	-48.6513379740036	-50.2355566831375	-55.2734184141691	-26.8141464902537	-41.5248197107849	-34.813280115146	-33.2816232650184	3.9512777586433	0.940272124488729	3.08380457034991	-32.9932333781799	-34.5665984243497	-37.0500928703777	-46.3737848805949	-50.140876839936	-52.0283034287477	-40.8978304357279	-60.02594696081	-1.04203315478526	1.24113646640308	3.63698338018412	-44.3464635155106	-56.7322360504368	-53.3412723626734	-58.2976687679948	-67.9551104451739	-59.47159230938	-71.3342140714103	4.65238203702847	2.76213476304656	3.04759418448475	-63.2858149187268	-63.9700632177619	-48.7082227409846	-41.4512905701076	-29.2454965052766	-32.1400236792733	1.9307575619855	-0.794922875338671	0.1880692893169	-58.7629464569891	-73.4383991525883	-57.023045620017	-47.3736276050586	-54.6598817232352	-51.7624190637807	-20.4634505911463	-38.4282281890428	-32.2752593036785	2.06949219027501	3.59389167648396	6.7328810541494	-35.7689107299066	-34.9771070619718	-55.9471115667639	-51.7949207959609	-52.3150831157291	-50.0249800071633	-39.4082456324677	-61.8538706374065	-41.3708961655957	0.156327747151408	4.72057959145286	6.29328063268895	0.193263226540694	3.34112072041853	-24.5198465488702	-29.2527019259423	6.35824407411383	0.886133160757254	-58.0713163823984	-76.3634091781269	-57.1137067033906	-0.437810650990741	-1.49744525817141	0.982682616896909	-46.7819725512927	-43.7123786624361	-46.5828417800894	-53.8373667826927	-27.6111010420873	-52.8591809722675
	16	-41.3893982739983	-51.5374328737234	-48.5770710069264	3.13070288847211	5.78802712496008	1.7655491123237	-49.2955263975773	-41.5778373092362	-63.5560137672182	-61.0133897484102	-57.4016436119682	-37.0063270492092	-50.0133928443584	-56.7117617620479	-54.2385879973663	2.33241642458506	2.54975482421287	0.142446235222451	-51.5462305982765	-54.7775023513641	-47.7153169818539	-60.27644910853	-56.2437759211771	-57.3496377406991	-45.0009202055171	-52.2139331389844	-0.25330209038566	2.26922341158388	1.07187293879633	-50.6353542724755	-60.4298669321024	-57.2635287526973	-62.2164137250602	-66.6493619402736	-51.409330150751	-83.5213209995145	-0.874229712790566	-1.06961741361829	0.427504724581922	-79.0212050966184	-80.4753200445602	-44.3736091745723	-42.7379392595822	-43.6479655128005	-33.0624614296103	3.83171610161435	2.84054234762198	2.72817727973552	-67.3161758720335	-73.6550494964522	-61.3312007234508	-62.5589015907517	-56.3993229667249	-60.3217843748862	-29.5932478033756	-40.3576164559718	-32.388091767225	2.97389101852286	1.80260991232717	6.16964986395487	-36.815257193819	-30.7265717785649	-45.8173659286094	-53.6775185008919	-49.1762896848159	-52.2390609275399	-43.9607785580292	-69.233455012014	-52.321310264052	-1.93357400960076	-1.22159360566729	0.268805075364071	-0.0080685416887718	1.88170151228587	-30.8635226942424	-31.1246321990793	1.10648597410318	2.66868634469665	-46.5882796085834	-64.4047534585152	-44.353762543933	2.05830386324214	5.06435897009351	3.73195498486257	-38.9247600899816	-40.8449104135361	-38.1606165360281	-68.4203756467468	-33.8045233106068	-47.2441472881937
	17	-48.7094664946508	-53.5347307515849	-55.3302387110853	0.422979267306346	6.07349259616467	4.58343965986751	-56.7145046040196	-47.2528035148298	-61.819182377988	-72.0658576823253	-63.2367078271909	-42.2160554797319	-48.2209633287384	-52.437491646765	-43.2935176066085	-0.95449807700561	1.81947527270995	2.78890747432706	-44.6903805043094	-47.9229692415702	-61.9161601482438	-50.8073445507325	-52.2115263953647	-68.0207422203139	-57.5030564553699	-60.3726930282301	3.05885024485588	4.0456050077355	2.87043251061596	-54.0593594458987	-73.8021574048398	-70.6375173182205	-76.3493318872625	-73.2553415605989	-70.3607975758678	-63.8181001523781	1.68235052820637	6.32353798044096	2.22425614943495	-59.6604054091895	-73.9253942841106	-51.3160984381138	-57.0904759713867	-48.8748006319529	-39.0595466728091	-0.155389625082535	2.33404545754911	2.59876605409227	-71.6752479148163	-81.0873285737998	-66.7300904028762	-53.3075259412517	-56.3490034055121	-60.1391754747465	-52.669910964697	-59.4929036336198	-53.9282976587656	2.11804131480903	1.64157633822606	2.53177644099014	-59.1562938099341	-61.664421724905	-56.6418217422852	-60.6469588527088	-53.2531249873846	-56.7926601960617	-47.7640412202973	-66.1095971280138	-57.040976268082	0.355316237844818	4.82333789449604	0.250686778406816	4.24744068003929	5.65278386545378	-37.7203709209862	-40.030239507646	-1.54282625698306	0.468058321006993	-60.0018936797833	-79.250070673419	-57.6490088618593	-5.84365775035712	2.30589478325146	2.87877885385933	-51.376869335656	-61.1384786888175	-44.6184304270482	-56.9623404120903	-52.8009060806789	-62.5169734180517
	18	-46.8800895575368	-54.8214245899362	-56.4279821929931	0.00390454284388397	-1.81634483779226	1.36803098737118	-55.3126202279418	-45.5248199287744	-67.5215317090042	-65.46433302474	-67.8617799307549	-46.0172416967307	-51.9092813772604	-56.7448989863078	-44.4656594744802	2.60651531649455	-2.28901305374256	2.17500347198666	-49.0190323948827	-50.6097526971389	-56.529763306341	-59.265769700969	-60.4955377555216	-71.133029160701	-54.3487774868454	-65.0053268992051	-1.1352592381204	2.35279417512174	2.55350556043732	-56.0883848151852	-80.1804280338074	-70.6408117107385	-83.145807603205	-76.7322025359827	-74.6924406936341	-63.7789442199428	-0.150486830625596	6.10802848598632	3.79870418238215	-63.459274048143	-60.4848549260887	-53.0391140446391	-59.8211701553309	-50.5250559778142	-35.8660776229499	3.30957665339974	-3.73043285870608	-0.0393012263311903	-72.3130067016846	-88.5850368441734	-74.4939540236555	-60.012438396423	-63.1203440855643	-67.4738312932914	-28.4236810868633	-45.9472652098484	-30.45650723377	-0.84112589175902	0.429452624303849	2.03526366429924	-47.5030976578491	-43.0694842374651	-67.6731173363351	-57.9130302792219	-61.9164050068757	-59.2546763924993	-45.1377356142202	-56.8585566367301	-52.2949107178665	-1.20862658539863	0.891539833303341	6.7936907071944	3.21843050537018	5.25788593979041	-36.977203128281	-38.5349781263285	-1.37838714764439	0.0412206049145425	-59.4156884221811	-77.7921299347654	-55.2604276247803	0.544054524275907	9.39466428969854	6.08940024917229	-47.8162818416149	-62.4883752912338	-50.0236135876203	-75.8281330293539	-54.5227425957	-60.5947630247347
	19	-46.3528215667393	-47.8406504154018	-58.4484563525775	-2.03332988374677	-0.281119557533657	-0.0209190247114748	-67.1755180522377	-54.3422396084243	-68.8466630148232	-74.4811904762873	-71.4090370829081	-49.4528230894875	-51.7734433389396	-59.5169911743878	-49.0977060179266	2.85497609530239	4.26267934142197	5.59658960963952	-57.7007886458123	-41.8225342736878	-56.3374008666297	-63.600120585942	-58.3032958966605	-71.2484986453183	-56.5191826245218	-61.5313757155391	2.00591779100432	1.10624080326852	1.85449757591186	-56.3572628480333	-81.6175680261322	-74.4323397952157	-82.9108855833865	-78.0932931797506	-75.9887428124493	-88.914386667976	-3.06148253398032	-2.60105543886857	2.83520437051811	-76.5268588300369	-86.3516092407808	-58.1552611426359	-61.5409938423909	-50.086512017042	-42.4797540324225	-0.00728413732713307	0.127716845207942	3.42081010742777	-83.4164916767022	-95.6104901148829	-79.0250404434519	-60.9737760696316	-62.2305126353485	-78.4385745535365	-32.8871287478587	-53.1991118440528	-43.557673932517	1.26132538227284	2.76623117619556	0.854713645800985	-65.7436426375898	-54.9604606445373	-61.8428966601441	-78.7371490174974	-69.9513044112346	-54.5145950939313	-53.5024797800406	-55.4308060564717	-58.4872691058472	-1.02364425648148	4.09719642824575	4.17288218975091	2.3207553646107	2.03699810452781	-41.3101461640526	-38.8815416874904	-0.228420776876192	-0.844769880555305	-74.1576067406832	-88.8252495493507	-68.3312902109301	-1.38959899642941	4.0859484438347	5.35500493334712	-56.4820450820207	-71.5575306564187	-50.3819032200699	-68.1827938459446	-54.2610301444565	-57.753399117807
	20	-48.4548293816233	-49.3642907856256	-51.6347589275802	-0.481041858369736	3.8567960865862	0.128671944860344	-64.1720319333162	-54.6006104408589	-74.2879036431532	-77.5555919232302	-80.7928962786564	-51.6254740442273	-78.9537809159347	-77.2871749991064	-66.0063730069351	2.02562891628941	4.38654849141722	2.32766882469105	-76.0703774571948	-53.200251519118	-53.2391764650547	-64.6076326963785	-56.7027630456469	-70.0888425351213	-56.6783625030457	-63.2476832651646	-0.189505794742217	1.63383884241057	1.15646520393011	-56.1266272584289	-81.5956794591257	-67.1155434553912	-85.4359714501252	-77.0763282478792	-76.2743103358353	-73.6150794297864	-0.3202669645284	4.22795381593778	4.21122343881143	-67.0646231367546	-61.6079750368745	-60.5894493575852	-50.4056588453832	-53.5387108811501	-47.7665973822559	2.70904304312717	3.93293956861771	4.72408600986546	-88.5906914164598	-95.3666543213494	-84.4771051046473	-62.4229200147656	-60.0655555903186	-75.6393760451156	-51.4291532229126	-61.4114490276779	-60.6803155370217	-0.016233001870205	1.00202240000499	3.78929733727091	-78.0944146900947	-53.5479844036436	-66.5014864429068	-74.2187563166717	-69.612033545438	-56.4125815437328	-48.4852344881147	-54.9762289887067	-54.7552088914927	-0.917686543616128	1.70332482774802	3.01183394104555	4.222356515299	0.747091396684937	-37.9786770553237	-41.4900629315716	3.69374863724715	0.425343355888344	-70.5745946480129	-89.0139479327481	-57.1762299144166	2.31627579260248	-0.0920324637045269	0.571573657399767	-47.4550748396723	-66.4422552465421	-59.8114382852564	-73.1696858803334	-56.6690814194635	-64.5745018451917
	21	-35.5076764282703	-31.1994522645919	-40.7232878713776	-2.19008872610448	0.382409680802994	0.539351813192297	-74.854289528349	-59.73898293823	-70.0684821546356	-88.1634603596713	-84.053543417238	-55.141777658112	-70.3688833483975	-70.7541628617628	-57.5997302767319	-1.19700019108723	-0.18261612598144	-0.692113833954409	-73.52761590098	-65.2239788057177	-55.3618052049023	-67.3783865916466	-63.1621117075902	-76.3982406419491	-59.7583051300435	-57.4086145679094	-1.18990350609329	3.34452549481102	-0.555113230110692	-58.4353556275646	-91.8019576647048	-81.2797003366395	-91.1321142470606	-83.8289744525928	-82.7386955802522	-73.2366683281743	3.12962401271534	3.73412374976078	2.41880443402215	-67.9876761415844	-69.8340420710647	-63.4206484379883	-73.9224673159906	-59.9118712469281	-53.909327025468	1.63818534978691	1.49489028696553	5.93576543572635	-85.8003078650954	-93.1529837934504	-90.3910204062468	-57.5635952774273	-64.2496976886787	-81.2034313414142	-34.704078467108	-49.2767509984051	-36.8322642895291	-0.978527372176359	3.24500892861943	2.7261751899382	-59.8333777556854	-60.1959799820943	-75.4732391859689	-81.6232386941847	-79.5536632118647	-62.4665364832154	-51.8438918569154	-42.7316979463103	-61.0674061002965	-1.82427453548098	5.93446663847544	2.67724455337111	3.36406462136119	0.324864471164801	-41.0384321267939	-45.0077100957005	-2.39980566160148	4.15118882007209	-53.612777413502	-70.7214048297055	-52.1488641901551	0.132253178574047	5.11524517576299	1.59803115648583	-46.9471148893226	-54.2569104435588	-48.9725563347129	-75.9371991866792	-53.1491650612643	-67.4403253355367
	22	-4.10065747878434	7.41055063157819	-2.24140821996662	3.12207220229266	-0.172773640780179	3.06810533080397	-65.6426420378266	-54.1466176245958	-76.1381639688307	-82.6926846091428	-76.4664023383575	-58.8512719894297	-78.0138102467536	-77.6650031492991	-68.1972751508974	4.17792105768558	0.204518036046466	-0.490649921770455	-77.3699416182571	-63.2444301761243	-55.8915334346439	-65.0582622031852	-60.2329360899248	-84.8456766697718	-60.5864886152003	-55.8905114356867	-2.03107738914923	-3.764885960024	2.4928472921606	-56.4282850885138	-94.0519380432188	-81.2966672584171	-94.0115191108116	-85.5443796124327	-83.1142437831259	-95.7936889319035	-0.477120232224479	2.41470860514255	-0.608223474301667	-86.8251403390123	-92.2809356821226	-58.6490258439371	-67.1229051350583	-63.7309228821505	-46.7324460351701	-2.8349193268441	3.01384844767472	0.260617612580518	-87.8190591211478	-100.202900386086	-84.3133979233025	-69.7104887398255	-61.7805368219661	-83.0961382838314	-55.085301776744	-63.7570587746004	-63.5625822988204	-3.13549772363967	1.42849419726372	-3.05425453245425	-79.5568680005508	-71.6899211017826	-87.8206515228994	-74.7751690587211	-77.4647357035601	-57.0812284340172	-52.2537101746802	-42.7748474643595	-63.6160131590614	0.174475299804271	-0.678557840106805	4.27706476737922	4.09652319944735	2.42850966940932	-41.702109979713	-38.5958627301497	0.499031531808214	-0.941026699944359	-81.7608180250718	-89.9942732516447	-66.9276643499998	-0.946639277890426	-2.58456289023252	-0.832094836949182	-67.4285600892381	-51.7551063264691	-46.4499285423699	-72.9034406888404	-54.423212570804	-65.0434989265959
	23	54.8955580713418	64.9080545205034	69.3251571593109	-0.229800127138788	3.68831194402128	4.66331018722894	-77.4279786648858	-56.3903599837704	-77.6608568147785	-96.0461398181124	-86.4814828499784	-58.0926950561661	-72.6467377482968	-74.5346394470744	-67.1634518459214	3.21784179779661	2.93083364676704	0.499221950331048	-80.2282665949333	-50.2376875005139	-56.6703932823366	-62.5291788421582	-65.3241296771921	-84.4616325319375	-63.4281151830455	-57.4892576737784	3.26498384620891	3.46712148046981	2.37213364300351	-57.8542395983704	-97.8544506481139	-81.1574524037133	-96.549775746892	-85.4864418111683	-82.0593196712589	-102.473956694159	1.48775165545794	0.291253254425101	-3.1353862908245	-84.1848753586155	-76.8446451465643	-59.9924792348593	-68.0280923480013	-71.4289875371032	-42.8446290226184	4.04824902840255	1.52222676737574	0.710720345419759	-90.6005690971078	-96.6205184674909	-95.7323089026959	-62.6015594502887	-61.3765604185883	-85.0696363399356	-33.7579440347372	-47.0063977986829	-41.1973061909102	2.63428110273253	2.51648869302426	2.90350852927759	-65.7621994903639	-58.329118036334	-89.8499654999814	-84.4924267915139	-86.7859802469875	-57.5470156694437	-54.8999014147112	-39.2300176639419	-55.7044288068446	-3.13713772844449	2.40929354016544	7.53261450469245	0.89810977714842	5.43763963605034	-36.4516109972265	-37.9448624652214	-0.0202751599554176	4.33812238232349	-60.0245833289455	-72.2253593466276	-50.9208828729097	3.20557824995376	3.05699645609957	1.32473762093105	-46.5313120258379	-67.9745260255495	-53.0131139537189	-66.2698117134078	-60.05224865934	-68.3021524501037
	24	171.941887303925	200.515453385413	209.260061140691	-3.2915659525479	0.781658414866342	2.01326859749679	-76.0251438451705	-52.2565475758838	-76.3300416880056	-96.5563675859867	-84.756807924784	-50.5109472755275	-62.4925941161482	-64.777144287692	-53.4682499127293	-0.68701963927424	-1.2564358905347	0.437758508499883	-79.4432722129131	-66.6084510325236	-47.0386374729924	-64.2710283340475	-55.1246987620671	-87.060282436928	-57.9460461491581	-51.9882259799151	2.52966448586994	1.36699207702759	8.61498344730899	-51.2598476086441	-96.3585765213084	-80.0568647963364	-86.8091523878793	-77.8945108363314	-77.3470567563436	-76.1562145989164	0.404428449558054	5.34649081148882	2.60517187894084	-65.7812688619242	-55.4382513780347	-69.852129517205	-60.3743877349571	-72.9475543887384	-43.7648512384903	5.38442976904116	3.1850880460006	6.5112151872172	-91.3559118567982	-99.2665315033191	-90.4825035504145	-61.799647555411	-55.0420299072648	-83.4906375902583	-34.5781465298423	-39.0471392441859	-47.0007521128937	1.44926500583733	4.5651072751275	3.27407210403135	-68.4768723401539	-69.6786813090912	-78.9953707847508	-75.0682612092105	-82.0424220783352	-62.2178455572184	-52.1028951021462	-24.9048474183064	-50.1822923620794	3.29235726942261	3.38068035501783	2.29704926860995	0.922273051890897	7.59299398884832	-31.1474746891945	-43.1925706481252	3.64076048134802	7.37007713649882	-54.1535177850756	-72.2674577534908	-52.0547795978273	0.16765585405301	2.96867311554615	-3.89051940356057	-45.3766091184934	-46.8073168564788	-48.8348846116714	-72.1746304096687	-52.9662862661444	-65.3277779322707
	25	402.664743305913	453.399453554046	473.885864199834	3.10941074041193	1.46118639142105	3.40980476283221	-71.8922272857226	-48.1012228278341	-79.1955064825197	-85.7378225160301	-86.1252441568859	-61.8477513766165	-38.7374045784509	-45.5592129903889	-41.0523218990065	0.506949311225981	-3.88047261428483	2.54408783183635	-84.1580821742209	-50.6730582131222	-61.8198305579144	-61.0876078201636	-55.9059730394647	-83.7608615217941	-62.9708629677334	-51.3291624356061	0.0177984792467214	1.38133297382183	1.76436383447299	-52.1475875771421	-89.5291864356132	-75.7648617394325	-83.1052604865645	-77.6544465993111	-73.6109167501163	-79.9592677561386	-0.615204734087001	4.79997732779202	2.7447095644884	-59.5145338950342	-56.5403869567263	-68.6081834456909	-71.0218847895803	-81.7392486559093	-56.7432032717334	-1.27181026275457	-3.39394894572933	0.269214660165289	-89.6577168003496	-99.5904177358352	-98.9071478464148	-70.9530336544194	-60.1734845315741	-82.6795411735511	-25.8984499272101	-35.9431887429018	-39.334193539411	0.80380055139176	0.196611179339925	-0.0229589768819096	-67.4353851102878	-70.2271344538203	-95.6178666309715	-81.4473658279303	-88.8952513594522	-63.9859229503418	-45.8517551126924	-24.9905815354887	-53.7998364592777	0.887227615524353	-2.75991416547504	-0.743645347847632	2.88911177832006	2.7270941394886	-35.3896643940225	-41.0848258475244	2.35746268195226	3.16955776975692	-51.3751402706757	-65.8851759427298	-49.6039929984918	3.93877215907833	-1.09212406988854	-0.0389307591199213	-41.4774086879661	-71.2708431263018	-39.0213585075035	-57.1967120885602	-63.7488358152832	-65.4189448308325
	26	827.105079141204	925.76684537198	978.055105254726	0.0206028820471147	4.15193831885654	0.943402704116124	-69.8627284081404	-53.6064061372053	-74.1604563711808	-86.9597978629272	-85.3234252473012	-61.892808081644	14.2793169454999	15.1583330701305	10.7988283698305	2.4633582001893	1.60673213319524	0.365526195379971	-71.8489389767992	-51.5230746783473	-51.8624104553082	-53.8939284683283	-39.3745130776661	-75.5828888612014	-52.9190478887076	-39.5734793299589	0.804722299636524	-3.01970418334213	3.81206270732446	-37.197231830768	-85.1056555930263	-74.3660344763457	-81.6242990795736	-73.7338810850324	-72.0581944246096	-75.0335108462696	1.83687844210499	4.55590322091393	4.92230061251075	-45.5311903144611	-45.1678491627172	-61.6978769784309	-57.8902858247629	-82.1182316343329	-44.7726991294257	-0.726077558390443	-1.49442463317428	2.92650797287934	-91.9024560735479	-90.5932991024438	-94.6463846084553	-56.6961046984661	-54.6458801639646	-87.3494297965171	-49.9237162052004	-60.6807701249609	-65.5818665897168	0.445897646724916	2.3349627334992	-0.835348575040371	-98.0730017653314	-86.694648665145	-87.2393092948878	-83.5947442328197	-85.4817041435326	-53.4383516396583	-42.5186672142781	-11.1826105327609	-62.5042144201479	2.00454691624782	-0.4490209220412	2.74689739247378	-0.967237110068709	-2.50539055324134	-32.1264620918137	-40.1185434986382	0.719529884448093	6.47613253549071	-71.50803551626	-77.8258631509079	-60.9288464754318	-1.50623577418537	0.46075315244525	1.06630666390674	-60.4514353259565	-68.418180736875	-50.2527637474996	-61.7388436636229	-54.4849789602004	-62.9481457686124
	27	1719.02455084874	1938.84940822734	2034.3918175459	0.995191390965374	-0.14959593660069	-2.24615226569722	-56.9462051148339	-54.2843221473959	-68.9252443696514	-85.4724607403614	-80.2470384655908	-57.5315651217761	110.611282842697	119.770749432699	96.2649794714343	4.26290457157893	1.0867913665893	2.97260763131499	-44.9843599535798	-61.781630155474	-44.187739322002	-39.8093947502966	-24.2731187782256	-67.4419971033958	-40.4047670899163	-31.3909790468824	-1.6527970168504	-0.348600857456404	-1.19707123610169	-21.9003776278569	-68.7419353942178	-59.9619974259804	-67.2822018443267	-56.112656114974	-63.0078735258758	-77.0314640547658	-1.35059624028781	2.38136453353673	3.276009648132	-20.1743944158188	-20.5014496596395	-56.388706170017	-55.0468425410436	-86.4094936587062	-44.1553603740795	-1.67673355798479	3.80990997344043	2.19454500629627	-88.1626678037719	-85.1690477974744	-88.1209712876089	-49.7683258996994	-50.5850188301511	-73.415280023185	-27.3194701430757	-44.2561326142959	-36.3130287983586	-1.6710720851629	2.29357555480965	3.13668846864493	-79.2559167988202	-66.8509608847562	-96.2598994565633	-76.6022997209411	-78.8971708027138	-56.491619686215	-45.4133895101677	-2.22038932359101	-49.5035299604569	1.69060814596514	6.8192129542972	1.52061272339051	0.357661832464601	0.333378816541881	-25.5998879735162	-38.5969682706154	0.54226171352002	8.85052492444083	-48.0481514453913	-59.3327968105423	-43.015380743368	1.9234216290356	-1.52050225676112	1.97594710018939	-40.3415653262036	-54.6383227937877	-52.3848031783573	-71.5470940290597	-49.5419571789971	-55.9518159593754
